damn;Проклятие!;;;;;;;;;;;;;x;
dampworm;Мокрый червь;;;;;;;;;;;;;x;
dampworm_death;от Мокрого червя;;;;;;;;;;;;;x;
dampworm_desc;Мокрый червь это обычное заболевание, влияющее на подвижность больного. Симптомы: неконтролируемые спазмы мышц. Разносчиками болезни являются олени и никс-гончие. Если это заболевание не лечить, последствия могут быть серьезными.;;;;;;;;;;;;;x;
DAWNGUARDMIGHTY;Стража Рассвета готова бороться против растущей вампирской угрозы.;;;;;;;;;;;;;x;
dbandits;Проклятые бандиты!;;;;;;;;;;;;;x;
dealwithbandits;Разобраться с бандитами.;;;;;;;;;;;;;x;
dealwithhighwaymen;Разобраться с бандитами с большой дороги.;;;;;;;;;;;;;x;
dealwithrevoltin;Расправиться с восстанием...;;;;;;;;;;;;;x;
dealwithsmugglersring;Разобраться с шайкой контрабандистов.;;;;;;;;;;;;;x;
dealwiththieves;Разобраться с ворами.;;;;;;;;;;;;;x;
deathevent0;Время моего конца все-таки пришло, и в этот день я не встаю с постели. Мне тяжело дышать, и я чувствую на своём горле касание холодной руки смерти...;;;;;;;;;;;;;x;
death_escape;Умер, пытаясь совершить дерзкий побег;;;;;;;;;;;;;x;
death_mer;Старый Мер;;;;;;;;;;;;;x;
decimate;Причиной этой проблемы является не отсутствие пищи, но количество людей. Население вырабатывает слишком много отбросов;;;;;;;;;;;;;x;
defaulted_loan;Дефолт по задолженности;;;;;;;;;;;;;x;
defenderbonus_argonia;Чернотопье;;;;;;;;;;;;;x;
defenderbonus_forest;Лес;;;;;;;;;;;;;x;
defenderbonus_hills;Холмы;;;;;;;;;;;;;x;
defenderbonus_jungle;Джунгли;;;;;;;;;;;;;x;
defenderbonus_mangrove_swamp;Мангровые болота;;;;;;;;;;;;;x;
defenderbonus_mountain;Горы;;;;;;;;;;;;;x;
defenderbonus_valen_woods;Валенвуд;;;;;;;;;;;;;x;
defenderbonus_woods;Деревья;;;;;;;;;;;;;x;
dense_population;Высокая плотность населения;;;;;;;;;;;;;x;
dense_population_desc;Население этой провинции растёт, дороги полны туристов, постоялые дворы переполнены и новые дома ежедневно возводятся в населенных пунктах.;;;;;;;;;;;;;x;
depleted_deposits;Истощенные месторождения;;;;;;;;;;;;;x;
depleted_deposits_desc;Обзор этой провинции показывает, что большинство, если не все, до сих пор обнаруженные месторождения полезных ископаемых уже истощены или состоят из материалов очень низкого качества.;;;;;;;;;;;;;x;
depressed_death;от депрессии;;;;;;;;;;;;;x;
desc_job_chancellor; §Y$JOB$§! решает все дипломатические вопросы. Эта должность считается главнейшей в совете.;;;;;;;;;;;;;x;
desc_job_marshal; §Y$JOB$§! - советник по военным делам. Если правитель не может или не желает командовать армией, §Y$JOB$§! заменяет его.;;;;;;;;;;;;;x;
desc_job_spiritual; §Y$JOB$§! - советник по магическим и мистическим делам. Выполняет некоторые задания для §Y$JOB$§! которые зависят от образованности §Y$JOB$§!. Если не отображается четвертый вид заданий, возможно потребуется назначить вашего §Y$JOB$§!.;;;;;;;;;;;;;x;
desc_job_spymaster; §Y$JOB$§! - неофициальная должность в совете. Этот человек отвечает за дворцовые интриги и заговоры.;;;;;;;;;;;;;x;
desc_job_treasurer; §Y$JOB$§! помогает собирать налоги и управлять вашими владениями.;;;;;;;;;;;;;x;
desolate_population;Низкая плотность населения;;;;;;;;;;;;;x;
desolate_population_desc;Эта провинция опустела, на дорогах ни души. Несколько поселений стоят заброшенными и природа начинает возвращать своё господство.;;;;;;;;;;;;;x;
dgc1_hist_forest;Лес Хист;;;;;;;;;;;;;x;
dgc1_sap_extract;Экстракт хиста;;;;;;;;;;;;;x;
dgc1_sap_refine;Инициатива по обработке сока;;;;;;;;;;;;;x;
dgc2_hist_forest;Лес Хист;;;;;;;;;;;;;x;
dgc2_sap_extract;Экстракт хиста;;;;;;;;;;;;;x;
dgc2_sap_refine;Инициатива по обработке сока;;;;;;;;;;;;;x;
dgc3_hist_forest;Лес Хист;;;;;;;;;;;;;x;
dgc3_sap_extract;Экстракт хиста;;;;;;;;;;;;;x;
dgc3_sap_refine;Инициатива по обработке сока;;;;;;;;;;;;;x;
dg_argswmd_death;умер в болотах Аргонии;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_0;Здравствуй, друг.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_1;Рад нашей встрече.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_2;Этот прекрасный день, когда вы здесь.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_3;Пожалуйста, примите мои комплименты.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_hist_group_0;Уважаемый друг!;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_hist_group_1;Покидаешь меня, как друг?;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_hist_group_2;Благословенны мы.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_hist_group_3;Первый уважаемый.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_human_pantheon_0;Пусть боги направят вас.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_human_pantheon_1;Рад нашей встрече.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_human_pantheon_2;Этот прекрасный день, когда вы здесь.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_human_pantheon_3;Рад приветствовать вас!.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_khajiit_pantheon_0;Пусть будет тёплым песок, по которому вы ходите.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_khajiit_pantheon_1;Теплого дня тебе, друг.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_khajiit_pantheon_2;Хороший друг, это большая честь.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_khajiit_pantheon_3;Сахар и песок, друг.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_mer_pantheon_0;Что ж, я в хорошей компании!;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_mer_pantheon_1;Большая честь, будьте уверенны!;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_mer_pantheon_2;Здраствуйте! Приветствую вас!;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_mer_pantheon_3;Это удивительная встреча!;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_tribunal_0;Я очень рад с вами познакомиться.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_tribunal_1;Я всегда могу найти время для хорошей беседы.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_tribunal_2;Пусть путь твой будет добродетельным, друг.;;;;;;;;;;;;;x;
DIPLOFLAVOR_FLATTERY_tribunal_3;Так приятно видеть Вас.;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_0;Рассказы о твоих злодеяниях слышны от Даггерфолла до Некрома.;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_1;Вы станете причиной гибели всех нас!;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_2;Вы позорите свой народ!;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_3;Будь ты проклят!;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_hist_group_0;Непрошенный гость!;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_hist_group_1;Некто нелюбимый!;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_hist_group_2;Твой запах... отвратителен.;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_hist_group_3;Шипение!;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_human_pantheon_0;Рассказы о твоих злодеяниях слышны от Даггерфолла до Некрома.;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_human_pantheon_1;Твой подлый характер является предметом нордских песен.;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_human_pantheon_2;Вы позорите свой народ!;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_human_pantheon_3;Пусть Обливион заберёт тебя!;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_khajiit_pantheon_0;Что оно хочет?;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_khajiit_pantheon_1;Приветствовать ... или съесть его?;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_khajiit_pantheon_2;Его запах незнакомый...;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_khajiit_pantheon_3;Говори - пока песок ещё теплый.;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_mer_pantheon_0;Вы раздражаете даже меня.;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_mer_pantheon_1;Приставай к кому-нибудь другому;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_mer_pantheon_2;Ах, как странно.;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_mer_pantheon_3;Вы мне совсем не нравитесь.;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_tribunal_0;Вы слишком ничтожны!;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_tribunal_1;У меня нет времени на ваши глупости.;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_tribunal_2;Из какого отверстия ты вылез?;;;;;;;;;;;;;x;
DIPLOFLAVOR_INSULT_tribunal_3;Вас не слышно.Говорите громче!.;;;;;;;;;;;;;x;
diplomacy_enc_tt;Исход этого действия зависит от вашего навыка дипломатии.\nВ случае успеха, вы переживете эту встречу и останетесь невредимым.\nВ случае неудачи, есть шанс, что вы получите травму или даже умрёте!;;;;;;;;;;;;;x;
disease_resist;Устойчивый к болезням;;;;;;;;;;;;;x;
disease_resist_desc;Эта провинция была освящена придворным жрецом, и у местных жителей, в результате, увеличилась сопротивляемость к болезням.;;;;;;;;;;;;;x;
disgruntled_peasants;Недовольные крестьяне;;;;;;;;;;;;;x;
disinherited;Лишенный наследства;;;;;;;;;;;;;x;
disinherited_desc;Этот персонаж был лишен наследства, он не может наследовать титулы и считаются изгоем в своей династии.;;;;;;;;;;;;;x;
dismiss;Это дело не для верховного лорда.;;;;;;;;;;;;;x;
dismisscovenant;Выгнать из ковенанта;;;;;;;;;;;;;x;
dispatchguards;Отправить полк гвардии.;;;;;;;;;;;;;x;
DISPATCH_LETTER_TO_LIEGE;Отправить письмо моему сюзерену.;;;;;;;;;;;;;x;
DISSOLUTION;Растворение;;;;;;;;;;;;;x;
dis_chance;Небольшой шанс заражения от серьезных заболеваний\n\n;;;;;;;;;;;;;x;
DIVINE_CRUSADER_FOA;НУЖНА ИНФОРМАЦИЯ;;;;;;;;;;;;;x;
divorce.1.1.opt;Это радикально, но вполне реально.;;;;;;;;;;;;;x;
divorce.1.desc;Наши расы не совпадают! Наши сыновья будут уродами! Почему я должен вступать в брак с вами?;;;;;;;;;;;;;x;
divorce.2.1.opt;Это радикально, но вполне реально.;;;;;;;;;;;;;x;
divorce.2.desc;Наши расы не совпадают! Наши сыновья будут уродами! Почему я должен вступать в брак с вами?;;;;;;;;;;;;;x;
divorce.3.1.opt;Это радикально, но вполне реально.;;;;;;;;;;;;;x;
divorce.3.desc;Наши расы не совпадают! Наши сыновья будут уродами! Почему я должен вступать в брак с вами?;;;;;;;;;;;;;x;
divorce.4.1.opt;Это радикально, но вполне реально.;;;;;;;;;;;;;x;
divorce.4.desc;Наши расы не совпадают! Наши сыновья будут уродами! Почему я должен вступать в брак с вами?;;;;;;;;;;;;;x;
divorce.5.1.opt;Это радикально, но вполне реально.;;;;;;;;;;;;;x;
divorce.5.desc;Наши расы не совпадают! Наши сыновья будут уродами! Почему я должен вступать в брак с вами?;;;;;;;;;;;;;x;
divorce.6.1.opt;Это радикально, но вполне реально.;;;;;;;;;;;;;x;
divorce.6.desc;Наши расы не совпадают! Наши сыновья будут уродами! Почему я должен вступать в брак с вами;;;;;;;;;;;;;x;
divorce.7.1.opt;Это радикально, но вполне реально.;;;;;;;;;;;;;x;
divorce.7.desc;Наши расы не совпадают! Наши сыновья будут уродами! Почему я должен вступать в брак с вами;;;;;;;;;;;;;x;
divorce.8.1.opt;Это радикально, но вполне реально.;;;;;;;;;;;;;x;
divorce.8.desc;Наши расы не совпадают! Наши сыновья будут уродами! Почему я должен вступать в брак с вами?;;;;;;;;;;;;;x;
divorce.9.1.opt;Мне нужно время, чтобы усвоить это.;;;;;;;;;;;;;x;
divorce.9.desc;Может, лучше просто развестись?.;;;;;;;;;;;;;x;
dog1;Когда солнце поднялось над горизонтом, осветив вашу комнату, вы заметили своего верного пса, свернувшегося калачиком рядом с остывшим камином. Он хранил преданность вам всю жизнь и мирно скончался ночью.;;;;;;;;;;;;;x;
dog2;Однажды утром, во время прогулки по лесу, ваша собака чует запах оленя и  отправляется в погоню,  прежде чем вы успеваёте остановить её. К сожалению,  даже после целого дня поисков,  вам не удаётся найти следов пропавшей гончей и вы, с тяжелым сердцем, прекращаете искать собаку.;;;;;;;;;;;;;x;
dontcare;Если у них нет хлеба, пусть едят пирожные.;;;;;;;;;;;;;x;
dragonborn.1.1;Поверь, поверь, Драконорожденный идет!;;;;;;;;;;;;;x;
dragonborn.1.desc; [This.Religion.GetRandomGodName], Я Драконорожденный!;;;;;;;;;;;;;x;
dragonborn.2.1;Берегись, берегись, Драконорожденный пришел!;;;;;;;;;;;;;x;
dragonborn.2.desc;[This.Religion.GetRandomGodName], [From.GetBestName] это Драконорожденный! Эту персону благословил сам Великий Дракон Времени! В минувшие годы благословление Акатоша коснулось Святой Алессии. Тогда зажглись драконьи огни ставшие барьером защищающим наш мир от вторжения сил Даэдра. Что же сулит миру столь внезапное появление Довакина сейчас?;;;;;;;;;;;;;x;
dragonborn.2.title;Oбнаружен драконорожденный!;;;;;;;;;;;;;x;
dragonborn.4.1;Ведь закончились темные дни, и приходит легенда....;;;;;;;;;;;;;x;
dragonborn.4.desc; [This.Religion.GetRandomGodName], [From.GetBestName] [From.GetDeathReason] в возрасте [From.GetAgeYears]! [From.GetHerHisCap] наследие будет жить вечно через любых потомков.;;;;;;;;;;;;;x;
dragonborn.4.title; Драконорожденный умирает!;;;;;;;;;;;;;x;
dragon_den;Драконье логово;;;;;;;;;;;;;x;
dragon_den_desc;Дракон построил своё логово в этой провинции, наводя ужас на местных жителей, разрушая дома и пожирая скот.;;;;;;;;;;;;;x;
drunkard_death;умер от пьянства;;;;;;;;;;;;;x;
dslaves;Проклятые рабы!;;;;;;;;;;;;;x;
duchy_demesne;Много личных владений;;;;;;;;;;;;;x;
duchy_demesne_desc;Большое количество владений затрудняет управление ими.;;;;;;;;;;;;;x;
duel_accept_opt;Принять дуэль;;;;;;;;;;;;;x;
duel_definitive_result_defeat;Вы проиграли и вашу судьбу будет решать победитель;;;;;;;;;;;;;x;
duel_definitive_result_defeat_killed_opt;Приветствуйте мою душу!;;;;;;;;;;;;;x;
duel_definitive_result_defeat_saved_opt;Я жив и сражусь в другой день!;;;;;;;;;;;;;x;
duel_definitive_result_tie;Никто не может быть объявлен победителем этой дуэли.;;;;;;;;;;;;;x;
duel_definitive_result_tie_opt;Я должен был выиграть!;;;;;;;;;;;;;x;
duel_definitive_result_victory;Вы победили: жизнь противника теперь в ваших руках.;;;;;;;;;;;;;x;
duel_definitive_result_victory_kill_opt;Прикончить его!;;;;;;;;;;;;;x;
duel_definitive_result_victory_spare_opt;Сохранить ему жизнь.;;;;;;;;;;;;;x;
duel_final_result_defeat;Вы проиграли первый из двух раундов.;;;;;;;;;;;;;x;
duel_final_result_victory;Вы выиграли первый из двух раундов.;;;;;;;;;;;;;x;
duel_final_tie;Первый из двух раундов закончился вничью.;;;;;;;;;;;;;x;
duel_next_round_opt;Следующий раунд!;;;;;;;;;;;;;x;
duel_partial_result_attackwins_hit_attack;Вам удалось поразить врага мощным ударом и выиграть раунд.;;;;;;;;;;;;;x;
duel_partial_result_attackwins_hit_defence;Враг сумел поразить Вас с мощным ударом. Вы проигрываете раунд.;;;;;;;;;;;;;x;
duel_partial_result_attackwins_intrigue_attack;Благодаря хорошей ловкости вам удалось избежать удара противника,  поставить блок и нанести ответный удар! Вы выигрываете раунд.;;;;;;;;;;;;;x;
duel_partial_result_attackwins_intrigue_defence;Благодаря хорошей ловкости, противник уклонился от вашей атаки и ударил вас. Вы проиграли этот раунд.;;;;;;;;;;;;;x;
duel_partial_result_defencewins_intrigue_attack;Противник успел уклониться от вашей атаки и нанёс ответный удар! Вы проиграли раунд.;;;;;;;;;;;;;x;
duel_partial_result_defencewins_intrigue_defence;Благодаря хорошей ловкости, вы уклонились от атаки противника и нанесли ответный удар! Вы выиграли этот раунд.;;;;;;;;;;;;;x;
duel_partial_result_parry_attack;Ваш враг сумел парировать атаку. Раунд закончился вничью.;;;;;;;;;;;;;x;
duel_partial_result_parry_defence;Вы успешно парировали вражеский удар. Раунд закончился вничью;;;;;;;;;;;;;x;
duel_result_defeat_opt;Есть ещё надежда! Теперь следующий!;;;;;;;;;;;;;x;
duel_result_opt;Так...;;;;;;;;;;;;;x;
duel_result_tie_opt;Могло быть и хуже. Теперь следующий!;;;;;;;;;;;;;x;
duel_result_victory_opt;Отлично! Теперь следующий!;;;;;;;;;;;;;x;
duel_setup;Вам брошен вызов;;;;;;;;;;;;;x;
dunmersys0d;Данмерское общество является глубоко разделенным в политических и семейных отношениях,  зависящих от принадлежности к одному из Великих Домов. Для взрослого данмера большая ответственность вступить в один из Великих домов и исполнять свои  обязанности в соответствующих рамках.;;;;;;;;;;;;;x;
dunmersys0o0;Кровь Дома Редоран течет в моих жилах!;;;;;;;;;;;;;x;
dunmersys0o10;Я буду верен благородному дому Редоран.;;;;;;;;;;;;;x;
dunmersys0o1;Кровь Дома Хлаалу течет в моих жилах!;;;;;;;;;;;;;x;
dunmersys0o2;Кровь Дома Дрес течет в моих жилах!;;;;;;;;;;;;;x;
dunmersys0o3;Кровь Дома Индорил течет в моих жилах!;;;;;;;;;;;;;x;
dunmersys0o4;Кровь Дома Телванни течет в моих жилах!;;;;;;;;;;;;;x;
dunmersys0o5;Я не стану присягать на верность какому-либо из Великих Домов, но пойду своим собственным путём.;;;;;;;;;;;;;x;
dunmersys0o6;Накопленные знания Дома Телванни будут моими!;;;;;;;;;;;;;x;
dunmersys0o7;Я буду верен лордам-рабовладельцам из Дома Дрес.;;;;;;;;;;;;;x;
dunmersys0o8;Я буду верен торговому Дому Хлаалу.;;;;;;;;;;;;;x;
dunmersys0o9;Я буду верен Дому Неревара, Дому Индорил!;;;;;;;;;;;;;x;
dunmer_culture_modifier;Данмерский Модификатор;;;;;;;;;;;;;x;
daedric_culture_modifier;Даэдрический Модификатор;;;;;;;;;;;;;x;
dwemer_ruins;Двемерские руины;;;;;;;;;;;;;x;
dwemer_ruins_desc;В этой провинции есть руины древней расы двемеров, содержащие в себе тайны и потенциальные ресурсы, которые можно использовать для нашей пользы.;;;;;;;;;;;;;x;
DYNATREE_HOUSEOF_nord;Клан $HOUSENAME$;;;;;;;;;;;;;x;
DYNATREE_HOUSEOF_skaal;Клан $HOUSENAME$;;;;;;;;;;;;;x;
d_atmorawasteland;Атморская пустошь;;;;;;;;;;;;;x;
d_old_gods_reformed;Новые Боги;;;;;;;;;;;;;x;
EASTMARCHINDEPEN01DESC;Истмарк вновь стал независимым и готов смотреть на мир под собственным знаменем, во главе со мной, как [Root.GetTitledFirstName]!;;;;;;;;;;;;;x;
EASTMARCHINDEPEN01OPT;За Истмарк!;;;;;;;;;;;;;x;
EASTMARCHINDEPEN02DESC;На протяжении многих лет королевство Истмарк сохраняет свою независимость и никто в настоящее время не оспаривает наше право владеть этой землёй, как собственной.;;;;;;;;;;;;;x;
EASTMARCHINDEPEN02OPT;Эти земли всегда будут частью Истмарка!;;;;;;;;;;;;;x;
eat_prisoner;Съеден [Root.GetTitledFirstName] Намирой;;;;;;;;;;;;;x;
ebonheartpacttip;Аргония, Морровинд и Скайрим должны существовать и быть независимыми. Ваш основной титул должен быть либо Аргонией, либо Морровиндом, либо Скайримом. Вы не можете быть в состоянии войны с двумя другими странами пакта, но должны находится в состоянии войны с другим альянсом трех рас. Так как данный пакт является оборонительным союзом, но не централизованной империей.;;;;;;;;;;;;;x;
ebony_deposits;Эбонитовые залежи;;;;;;;;;;;;;x;
ebony_deposits_desc;Обзор этой провинции выявил залежи редкого вулканического стекла, эбонита, который может использоваться для изготовления прочных доспехов и оружия для наших войск.;;;;;;;;;;;;;x;
ebony_trade;Торговля эбонитом;;;;;;;;;;;;;x;
economic_failure;Экономический спад;;;;;;;;;;;;;x;
economic_failure_desc;Экспериментальные теории в экономике оказываются неэффективными и излишними, они препятствуют прогрессу в этой технологической области.;;;;;;;;;;;;;x;
economic_theory;Экономические теории;;;;;;;;;;;;;x;
ECUMENICAL_PATRIARCH;Первосвященник;;;;;;;;;;;;;x;
egg_mines;Яичные шахты квама;;;;;;;;;;;;;x;
egg_mines_desc;Эта провинция является домом для нескольких колоний квама, которые, в настоящий момент, эксплуатируются ради финансовой выгоды.;;;;;;;;;;;;;x;
ekpatronsdecisiontt;Выбрать себе бога-покровителя;;;;;;;;;;;;;x;
ekrevolts.50.desc;Мы захватили поселение, занимаемое ранее нашими бывшими хозяевами,  многие из освобожденных рабов присоединяются к нам!;;;;;;;;;;;;;x;
ekrevolts10d;Междуцарствие было периодом хаоса, временем когда полевые командиры из числа простолюдинов, могли высоко подняться и возглавить армию, чтобы растоптать старые порядки. Один такой военачальник появился в [Root.Location.GetName]. Он сплотил вокруг себя большое количество элитных бойцов из числа дезертиров и ветеранов прошлых войн.;;;;;;;;;;;;;x;
ekrevolts12d;Рабы в [Location.GetName] взяли в руки оружие и восстали против своих хозяев! Натерпевшись избиений от своих хозяев, они убили их ночью, и вооружившись сельскохозяйственными инструментами и самодельным оружием, победили охранников.;;;;;;;;;;;;;x;
ekrevolts1d;Орда никчёмных повстанцев появилась в [Root.GetName], возглавляемая харизматичным бандитом. Эти ублюдки нагло требуют независимости!;;;;;;;;;;;;;x;
ekrevolts4d;Много сброда объединяется под знаменами полководца в [Root.GetName].;;;;;;;;;;;;;x;
ELDERCOUNCIL0001DESC;Пока существует Империя, Совет Старейшин будет служить ей!;;;;;;;;;;;;;x;
ELDERCOUNCIL0002DESC;Пока есть Империя,  будь она под властью императора или потентата, Совет Старейшин должен служить ей!;;;;;;;;;;;;;x;
ELDERCOUNCIL0003DESC;Пока существует Империя, Совет Старейшин будет служить ей!;;;;;;;;;;;;;x;
ELDERCOUNCIL0004DESC;Здесь может существовать только одна Империя Тамриэль, и во главе истинной Империи находится император! Потентат смещается.;;;;;;;;;;;;;x;
ELDERCOUNCIL0005DESC;Может существовать только одна Империя и потентат Тамриэля имеет приоритет. Империя Сиродиила будет распущена.;;;;;;;;;;;;;x;
ELDERCOUNCIL0006DESC;В Сиродииле может быть только одна Империя, и Империя Тамриэль имеет приоритет. Империя Сиродиил будет распущена.;;;;;;;;;;;;;x;
ELDERCOUNCIL0007DESC;Совет Старейшин был распущен, и мое членство в нём больше не действительно. У меня больше нет власти, чтобы носить этот титул.;;;;;;;;;;;;;x;
ELDERCOUNCIL0008DESC;Как Верховный Канцлер Империи, я возглавляю Совет Старейшин, выполняя все необходимые обязанности и обладая правами, сопутствующими этой должности.;;;;;;;;;;;;;x;
ELDERCOUNCIL002DESC;Моя просьба о предоставлении места в Совете Старейшин была принята!;;;;;;;;;;;;;x;
ELDERCOUNCIL012DESC;Моя просьба о предоставлении места в Совете Старейшин не была принята!;;;;;;;;;;;;;x;
ELDERCOUNCIL022DESC;Императорский палач придет на рассвете!;;;;;;;;;;;;;x;
ELDERCOUNCIL02DESC;Амбициозный представитель нашей династии требует предоставить ему место в Совете Старейшин -  нашем высшем законодательном органе. Это даст ему права голоса  по всем решениям, которые принимает Совет.;;;;;;;;;;;;;x;
ELDERCOUNCIL0DESC;Император счел нужным предоставить мне место в легендарном Совете Старейшин - высшем законодательном органе Империи.;;;;;;;;;;;;;x;
ELDERCOUNCIL0OPT;Я принимаю эту должность, вместе с ответственностью и обязанностями, которые она подразумевает.;;;;;;;;;;;;;x;
ELDERCOUNCIL1DESC;Как крупному землевладельцу, живущему в Империи,  вам автоматически гарантировано место в Совете Старейшин  - высшем законодательном органе Империи.;;;;;;;;;;;;;x;
ELDERCOUNCIL2DESC;Как член Императорской династии, я чувствую, что у меня есть право занимать место в Совете Старейшин!;;;;;;;;;;;;;x;
ELDERCOUNCIL3DESC;Будучи членом императорского Малого Совета, логично что вам поручили место и в большом Совете Старейшин.;;;;;;;;;;;;;x;
ELDERCOUNCIL4DESC;Император лишил меня места в Совете Старейшин!;;;;;;;;;;;;;x;
ELDERCOUNCIL5DESC;Оптиматами назывались аристократы, которые стремились ограничить власть императора в пользу чиновников из Совета Старейшин и путём расширения благородного сословия.;;;;;;;;;;;;;x;
ELDERCOUNCIL6DESC;Империалисты это лоялисты из Совет Старейшин, которые обычно поддерживали решения Императора и голосовали в его пользу.;;;;;;;;;;;;;x;
ELDERCOUNCIL7DESC;Националисты были диссидентами в Совете Старейшин, которые стремились к развалу Империи или ослаблению её центральной власти.;;;;;;;;;;;;;x;
ELDERCOUNCIL8DESC;В какой-то момент в жизни, каждому мужчине или женщине следует определится с политическими предпочтениями. Я за Империю и императора (империалист)? \nЯ за Империю, но для народа (оптимат)? \nИли я против Империи и ищу свободу для своего народа (националист)?;;;;;;;;;;;;;x;
elder_councillor;Советник Старейшина;;;;;;;;;;;;;x;
elder_councillor_desc;Этот персонаж является членом Совета Старейшин, высшего законодательного органа Империи.;;;;;;;;;;;;;x;
elimcabals0;Как придворный боевой маг, вам было поручено раскрыть заговор культистов, который созрел в нашем государстве.;;;;;;;;;;;;;x;
elimcabals1;Культисты, некогда беспокоившие государство моего сюзерена, теперь в прошлом. После проникновения в их группу, я разобрался с их лидерами, а остальные рассеялись по свету.;;;;;;;;;;;;;x;
elimcabals2;Ваш боевой маг сообщает, что успешно разобрался с культистами-заговорщиками, которые промышляли в одной из наших провинций.;;;;;;;;;;;;;x;
elimcabals3;При попытке внедрится в группу культистов, настоящая личность придворного боевого мага была раскрыта и он был убит членами этой группы.;;;;;;;;;;;;;x;
elimcabals4;Пытаясь завершить свою миссию по ликвидации лидера культистов, я был тяжело ранен. К счастью, мне удалось сбежать и сохранить свою жизнь.;;;;;;;;;;;;;x;
elimcabals5;При попытке внедрится в местную ячейку культистов,  истинная личность придворного боевого мага была раскрыта и хотя  ему удалось уйти живым, полученные травмы вынудили его прервать операцию.;;;;;;;;;;;;;x;
eliminate_cabal;Устранить культистов;;;;;;;;;;;;;x;
eliminate_cabal_desc;Отправить боевого мага, чтобы он разобрался с этими надоедливыми культистами.;;;;;;;;;;;;;x;
elsweyr_ashlands;Бесплодные земли.;;;;;;;;;;;;;x;
elsweyr_desert;Бесплодные земли.;;;;;;;;;;;;;x;
elsweyr_formed;Разделенное королевство не может создать империю. Королевства Анеквина и Пеллетин не должны иметь правителей.;;;;;;;;;;;;;x;
elsweyr_jungle;Южные джунгли;;;;;;;;;;;;;x;
embellished;Я хочу выглядеть божественно и убрать все несовершенства. Сделай меня красивым (красивой)!;;;;;;;;;;;;;x;
empire_demesne;Слишком много владений;;;;;;;;;;;;;x;
empire_demesne_desc;Обширность ваших владений затрудняет управление ими.;;;;;;;;;;;;;x;
employchancellor;Шпион, бард, пилигрим или торговец появятся при дворе.;;;;;;;;;;;;;x;
employdarkbrotherhood_tooltip;Вы можете заказать Темному Братству миссию по убийству.;;;;;;;;;;;;;x;
employmage;Боевой маг, маг или Ночной Клинок появятся при дворе.;;;;;;;;;;;;;x;
employmarshal;Боевой маг, варвар, рыцарь или воин появятся при дворе.;;;;;;;;;;;;;x;
