succ_imperial_commune_elective_desc;Нынешний правитель Коммуны, все члены совета сюзерена и все члены Совета Старейшин имеют возможность выдвигать кандидатуры и голосовать за преемника между собой, также как и законные братья, сестры и дети нынешнего правителя. Избиратели в Коммуне предпочитают кандидатов той же культуры, той же религии с исключительными навыками лидерства, предпочитая тех, кто способен руководить государством несмотря на все трудности Сиродильского Междуцарствия. Голос правителя коммуны считается как  §YПять§! голосов. Голос Канцлера Совета Старейшин считается как §YТри§! голоса.;;;;;;;;;;;;;x
feudal_confirmation;Подтверждение;;;;;;;;;;;;;x
feudal_confirmation_desc;Нынешний правитель, его супруга, консорты, родители, братья и сестры и дети, а также члены совета и самые влиятельные вассалы в личных землях правителя координируют свои действия, чтобы выбрать приемлемого наследника из числа близких родственников правителя. Законные дети, особенно старшие, пользуются большой популярностью. При отсутствии надлежащего прямого наследника, правителем может быть избрана супруга текущего правителя.  Только взрослые участвуют в процессе выборов. Голос правителя считается как §YПять§! голосов. Голоса всех остальных персонажей считаются, как §YОдин§! от каждого.;;;;;;;;;;;;;x
succ_feudal_confirmation;Подтверждение;;;;;;;;;;;;;x
succ_feudal_confirmation_desc;Нынешний правитель, его супруга, консорты, родители, братья и сестры и дети, а также члены совета и самые влиятельные вассалы в личных землях правителя координируют свои действия, чтобы выбрать приемлемого наследника из числа близких родственников правителя. Законные дети, особенно старшие, пользуются большой популярностью. При отсутствии надлежащего прямого наследника, правителем может быть избрана супруга текущего правителя.  Только взрослые участвуют в процессе выборов. Голос правителя считается как §YПять§! голосов. Голоса всех остальных персонажей считаются, как §YОдин§! от каждого.;;;;;;;;;;;;;x
elder_council_elective;Имперское наследование;;;;;;;;;;;;;x
elder_council_elective_desc;Нынешний император или императрица, его супруга, консорты, родители, братья, сестры, дети и самые влиятельные вассалы, наряду с членами личного совета и членами Совета старейшин, координируют вместе выбор приемлемого наследника из числа близких родственников правителя. При отсутствии надлежащего прямого наследника, правителем может быть избрана супруга текущего правителя.  Только взрослые участвуют в процессе выборов. Голос императора или царствующей императрицы равен §Yдесяти§! голосам. Голос верховного канцлера Совета старейшин засчитывается как §Yпять§! голосов. Голоса всех остальных персонажей считаются за §Yодин§! голос.;;;;;;;;;;;;;x
succ_elder_council_elective;Имперское наследование;;;;;;;;;;;;;x
succ_elder_council_elective_desc;Нынешний император или императрица, его супруга, консорты, родители, братья, сестры, дети и самые влиятельные вассалы, наряду с членами личного совета и членами Совета старейшин, координируют вместе выбор приемлемого наследника из числа близких родственников правителя. При отсутствии надлежащего прямого наследника, правителем может быть избрана супруга текущего правителя.  Только взрослые участвуют в процессе выборов. Голос императора или царствующей императрицы равен §Yдесяти§! голосам. Голос верховного канцлера Совета старейшин засчитывается как §Yпять§! голосов. Голоса всех остальных персонажей считаются за §Yодин§! голос.;;;;;;;;;;;;;x
reform_imperial_commune_decision;Реформировать имперскую коммуну;;;;;;;;;;;;;x
reform_imperial_commune_decision_desc;Реформировать имперскую коммуну в более централизованную имперскую республику.;;;;;;;;;;;;;x
abandon_imperial_commune_decision;Отказаться от имперской коммуны;;;;;;;;;;;;;x
abandon_imperial_commune_decision_desc;Откажитесь от имперской коммуны изменив форму государства на конфедерацию, предоставив большую автономию лордам.;;;;;;;;;;;;;x
form_imperial_commune_decision;Сформировать Имперскую Комунну;;;;;;;;;;;;;x
form_imperial_commune_decision_desc;Имперская Коммуна была источником стабильности и процветания в Сиродиле со времен падения Ремана. Как правители центральных земель, мы можем претендовать на его наследие и принести мир, стабильность и процветание в провинцию.;;;;;;;;;;;;;x
resettlement_law;Расселение;;;;;;;;;;;;;x
resettlement_law_desc;Законность актов провинциального культурного преобразования-ассимиляции посредством создания иностранных анклавов, насильственного изгнания населения с земли и насильственной чистки жителей во владениях.;;;;;;;;;;;;;x
resettlement_0;Анклавы;;;;;;;;;;;;;x
resettlement_0_desc;Мирная ассимиляция через использование анклавов является единственным законным средством преобразования провинциальной культуры.;;;;;;;;;;;;;x
resettlement_1;Выдворение;;;;;;;;;;;;;x
resettlement_1_desc;Местные жители могут быть изгнаны из своей родины, чтобы способствовать преобразованию провинциальной культуры. Также позволяет использовать §Yанклавы§!.;;;;;;;;;;;;;x
resettlement_2;Чистки;;;;;;;;;;;;;x
resettlement_2_desc;Местные жители могут быть убиты в попытке преобразовать провинциальную культуру. Также позволяет использовать §Yанклавы§! и §Yвыдворение§!.;;;;;;;;;;;;;x
mutilation_law;Увечья;;;;;;;;;;;;;x
mutilation_law_desc;Законность нанесения увечий в качестве наказания.;;;;;;;;;;;;;x
mutilation_0;Любые увечья запрещены;;;;;;;;;;;;;x
mutilation_0_option;Полный запрет;;;;;;;;;;;;;x
mutilation_0_desc;Нанесение увечий запрещено во всем государстве.;;;;;;;;;;;;;x
mutilation_1;Увечья запрещены;;;;;;;;;;;;;x
mutilation_1_option;Запрещены;;;;;;;;;;;;;x
mutilation_1_desc;Увечья запрещены в пределах личных владений правителя. Вассалам по-прежнему разрешается на законных основаниях наносить увечья в своих владениях, если они того пожелают.;;;;;;;;;;;;;x
mutilation_2;Увечья разрешены;;;;;;;;;;;;;x
mutilation_2_option;Разрешены;;;;;;;;;;;;;x
mutilation_2_desc;Нанесение увечий, как форма наказания узаконена во всем государстве, включая личные владения правителя. Вассалам допускается разрешать и запрещать нанесение увечий в своих владениях, если они того пожелают.;;;;;;;;;;;;;x
GOVERNMENT_CANNOT_USURP_KINGDOMS_AND_EMPIRES;Ваш тип правительства не может узурпировать Королевства или Империи.;;;;;;;;;;;;;x
