#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA7889;Наемники...но кто их послал?;...;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTB20140;Попробуйте подкупить;;;;;;;;;;;;;x
EVTOPTB30045;......прикажу [From.GetHerHim] заткнуться;;;;;;;;;;;;;x
EVTOPTB75040;Потребовать от сюзерена изгнания неверных.;;;;;;;;;;;;;x
EVTOPTB75050;Потребовать от сюзерена изгнания еретика.;;;;;;;;;;;;;x
EVTOPTB7705;К оружию!;;;;;;;;;;;;;x ;;;;;;;;;;;;;;
EVTOPTB7765;Секундочку, это ненастоящая татуировка!;;;;;;;;;;;;;x
EVTOPTC20140;Я лучше оставлю всё как есть;;;;;;;;;;;;;x
EVTOPTC30045;...не стану обращать внимания на [From.GetHerHis].;;;;;;;;;;;;;x
EVTOPTC3126;Да помилует [Root.Religion.GetRandomGodNameCap] мою душу;;;;;;;;;;;;;x
EVTOPTC38233;Только Аркей решает, жить или умереть.;;;;;;;;;;;;;x
EVTOPTD96500extreme;Специалист по Экстремальной Местности;;;;;;;;;;;;;x
EVTOPTD96500swamp;Специалист по Болотистой Местности;;;;;;;;;;;;;x
EVTTOOLTIP30046; утонул;;;;;;;;;;;;;x
EVTTOOLTIP30047; спасся;;;;;;;;;;;;;x
EVTTOOLTIP7705;Засада лучников на персонажа [This.GetTitledFirstName] будет в следующем месяце.;;;;;;;;;;;;;x
EVTTOOLTIP7765;Организация побега персонажа [This.GetTitledFirstName] в следующем месяце.;;;;;;;;;;;;;x
extremely_ill_mod;Тяжёлая болезнь;;;;;;;;;;;;;x
extremely_ill_mod_desc;Этот персонаж очень сильно болен, он, скорее всего, скоро умрет.;;;;;;;;;;;;;x
fabulous;Сказочно! Что дальше?;;;;;;;;;;;;;x
faction_succ_tanistry_desc;Лорды государства стремятся установить закон наследования танистри в [This.GetName Когда фракция станет достаточно сильной, §Y[From.GetBestName]§! может отправить  ультиматум §Y[From.Liege.GetBestName]§!.;;;;;;;;;;;;;x       ;;;;;;;;;;;;;;
faction_succ_tanistry_short;Наследование по танистри;;;;;;;;;;;;;x
faction_succ_tanistry_title;Наследование по танистри в [This.GetName];;;;;;;;;;;;;x
faction_succ_ultimogeniture_desc;Лорды государства стремятся установить минорат в качестве закона наследования в [This.GetName Когда фракция станет достаточно сильной, §Y[From.GetBestName]§! может отправить  ультиматум §Y[From.Liege.GetBestName]§!.;;;;;;;;;;;;;x   ;;;;;;;;;;;;;;
faction_succ_ultimogeniture_short;Наследование по минорату;;;;;;;;;;;;;x
faction_succ_ultimogeniture_title;Наследование по минорату в [This.GetName];;;;;;;;;;;;;x
factor_loc;Фактор;;;;;;;;;;;;;x
faithful_servant;Верный Слуга;;;;;;;;;;;;;x
falmer_opinion;Фалмерское Мнение;;;;;;;;;;;;;x
finderskeepers;Оставить артефакт искателям, нашедшим его.;;;;;;;;;;;;;x
five_courts_opinion;Мнение Пяти Дворов;;;;;;;;;;;;;x
forebear_opinion;Мнение Предшественников;;;;;;;;;;;;;x
foreign_enclaves;Анклавы Иностранцев;;;;;;;;;;;;;x
foreign_enclaves_desc;Эта область имеет значительный процент иностранного населения, которому, в некоторых частях провинции удалось стать большинством.;;;;;;;;;;;;;x
former_soldier;Бывший Военнослужащий;;;;;;;;;;;;;x
former_soldier_desc;Этот персонаж когда-то был рядовым солдатом. Поле битвы - это почти второй дом для него, но  благородный двор - совершенно новое поле битвы, и этот персонаж, возможно, не достаточно подготовлен к нему, чтобы справится.;;;;;;;;;;;;;x
formtheorder;Создать Орден, чтобы покарать наших врагов!;;;;;;;;;;;;;x
formypartner;Возможно, мой партнер сможет что-то сделать с хм... этим?;;;;;;;;;;;;;x
formypartnertt;Вечером, во время ужина с вашим партнером, вам подложили зелье...;;;;;;;;;;;;;x
forsworn_heresy_opinion;Мнение Культа Ворожей;;;;;;;;;;;;;x
fuckoffyoudamnadventurer;"Я не нуждаюсь в ваших ""услугах"".";;;;;;;;;;;;;x
gainrandomartifact;Вы получаете случайный артефакт.;;;;;;;;;;;;;x
gift_artifact;Подарить Артефакт;;;;;;;;;;;;;x
gift_artifact_desc;Отдать артефакт, которым вы владеете.;;;;;;;;;;;;;x
granted_castle;Священному Ордену был предоставлен земельный участо;;;;;;;;;;;;;x
great_crone;Великая Старица;;;;;;;;;;;;;x
green_pact_opinion;Мнение Зелёного Пакта;;;;;;;;;;;;;x
GREY_MARCH;Серый Марш;;;;;;;;;;;;;x
guild_master;Гильдмастер;;;;;;;;;;;;;x
H_ARCH;КЛ;;;;;;;;;;;;;x
haemorrhagefunds;Использовать казну для покупки этих трофеев.;;;;;;;;;;;;;x
haemorrhagefundstt;Вы можете использовать средства из казны, чтобы купить множество трофеев, продаваемых авантюристами. Это может облегчить местную проблему, но будет стоить большого количества золота и может кончится неудачно.\n;;;;;;;;;;;;;x
halfbreed;Полукровка;;;;;;;;;;;;;x
halfbreed_desc;Этот персонаж - полукровка от связи Каджита из Тамриэля и Потуна с Южного Акавира.;;;;;;;;;;;;;x
harbour_the_homeless;Покровительствует бездомным;;;;;;;;;;;;;x
has_artifact_text;Обладать Артефактом\n;;;;;;;;;;;;;x
has_bloodline_text;Обладать прославленной Родословной.\n;;;;;;;;;;;;;x
has_house_trait_text;Получить черту Великого Дома\n;;;;;;;;;;;;;x
heart_broken;Разбитое Сердце;;;;;;;;;;;;;x
heliocentrist_scholar_desc;Этот персонаж провёл исследования, чтобы доказать, что Мундус вращается вокруг Солнца.;;;;;;;;;;;;;x
helloandwelcome;Я всегда могу воспользоваться услугами другого опытного придворного.;;;;;;;;;;;;;x
high_invoker;Верховный Призыватель;;;;;;;;;;;;;x
highway_robber_band;Бандиты;;;;;;;;;;;;;x
highway_robber_band_desc;Орды разбойников рыщут по сельской местности.;;;;;;;;;;;;;x
HirdirgeIsDead;[Root.GetBestName] также, как говорят, был(а) поглощен(а) своей же силой, в тот же момент, когда он(а) высвободил(а) её.;;;;;;;;;;;;;x
HirdirgeSurvived;Благодаря чуду, удаче, либо мастерству, [Root.GetBestName] пережил(а) высвобождение своей силы.;;;;;;;;;;;;;x
hist_group_opinion;Мнение Группы Хиста;;;;;;;;;;;;;x
hist_opinion;Мнение Хиста;;;;;;;;;;;;;x
human_pantheon_opinion;Мнение Недийского Пантеона;;;;;;;;;;;;;x
ideal_masters_opinion;Мнение Идеальных Повелителей;;;;;;;;;;;;;x
ifeelfantastic;Я чувствую себя прекрасно! Ура, ура, ура!;;;;;;;;;;;;;x
ignorant_of_the_arts;Несведущий в искусствах;;;;;;;;;;;;;x
ihavenoneed4potions;Мне не нужно зелье Магии.;;;;;;;;;;;;;x
imperial_opinion;Мнение Имперцев;;;;;;;;;;;;;x
improve_siege_leader;Ваши знания об осаде увеличились!;;;;;;;;;;;;;x
improve_veterancy_tt;YВаш опыт военного лидерства увеличился!;;;;;;;;;;;;;x
imsopretty;Я очень красив(а)!;;;;;;;;;;;;;x
irimpror;Я - Император?... Я Император!;;;;;;;;;;;;;x
is_away_text;Не далеко от двора.\n;;;;;;;;;;;;;x
is_beast_text;Звериной Расы\n;;;;;;;;;;;;;x
is_commander_text;Командующий\n;;;;;;;;;;;;;x
is_cultist_text;Культист\n;;;;;;;;;;;;;x
IS_DRAGONBLOOD_CT;§YДраконорожденный§! или §YДраконокровный§!\n;;;;;;;;;;;;;x
is_dunmer_great_house_text;Из данмерского Великого Дома\n;;;;;;;;;;;;;x
is_human_text;Человек\n;;;;;;;;;;;;;x
is_tsaesci_text;Цаэски;;;;;;;;;;;;;x
is_immortal_text;Бессмертный\n;;;;;;;;;;;;;x
is_imperial_text;Имперец\n;;;;;;;;;;;;;x
is_interracial_compatible_text;Межрасовая совместимость.\n;;;;;;;;;;;;;x
is_interracial_incompatible_text;Межрасовая несовместимость.\n;;;;;;;;;;;;;x
is_long_lived_text;Обладает долгой или вечной жизнью\n;;;;;;;;;;;;;x
is_maimed_text;Искалеченный\n;;;;;;;;;;;;;x
is_mer_text;Бессмертная Раса\n;;;;;;;;;;;;;x
is_mortal_race_text;Смертный\n;;;;;;;;;;;;;x
is_regent_text;Регент\n;;;;;;;;;;;;;x
is_selfish_religion_text;Религии, в которых отвратительное рабство считается нормальным, а также религии, где не поощряются щедрость и благотворительность.;;;;;;;;;;;;;x
is_not_undead_text;НЕ Нежить\n;;;;;;;;;;;;;x
is_undead_text;Нежить\n;;;;;;;;;;;;;x
is_known_undead_text;Известная нежить\n;;;;;;;;;;;;;x
is_vampire_text;Вампир\n;;;;;;;;;;;;;x
is_unknown_vampire_text;Неизвестный вампир\n;;;;;;;;;;;;;
is_werewolf_religion_text;Религии, в которых оборотни почитаются или иным образом терпимы.;;;;;;;;;;;;;x
islander_group_opinion;Мнение Акаманской Группы;;;;;;;;;;;;;x
itsmineallmine;Это мое, всё мое!;;;;;;;;;;;;;x
itwasntmeanttobe;Я думаю, этого не должно было произойти.;;;;;;;;;;;;;x
itwilldokloans11;Придется это сделать.;;;;;;;;;;;;;x
kamal_group_opinion;Мнение культурной группы Камаль;;;;;;;;;;;;;x
kamal_opinion;Мнение Камаль;;;;;;;;;;;;;x
kambition100d;Вам удалось убедить нескольких влиятельных личностей в обоснованности ваших претензий по поводу Вашей принадлежности к старинному роду.;;;;;;;;;;;;;x
kambition100o1;Амулет будет моим, а затем и Тамриэль!;;;;;;;;;;;;;x
kambition100o2;Я не должен беспокоить мертвых. Вместо себя я отправлю кого-нибудь другого.;;;;;;;;;;;;;x
kambition100o2tt1;Вы ищете авантюриста при своём дворе.;;;;;;;;;;;;;x
kambition100o2tt2;Вы призвали авантюристов провести поиски.;;;;;;;;;;;;;x
kambition101d;Мой повелитель ищет Амулет Королей - один из самых почитаемых символов власти в Тамриэле, среди приверженцев богов, и адептов древнего договора, заключенного Святой Алессией. Мне поручили священную миссию по поиску этого артефакта.;;;;;;;;;;;;;x
kambition101o1;В Санкр Тор!;;;;;;;;;;;;;x
kambition101o2;Я не могу выполнить эту миссию.;;;;;;;;;;;;;x
kambition102d;Мой господин! Я с удовольствием возьмусь за поиски Амулета Королей в Санкр Торе. Мне понадобятся средства на покупку провизии, а затем я немедленно отправлюсь на миссию!;;;;;;;;;;;;;x
kambition102tt;[From.GetBestName] готовится к поискам.;;;;;;;;;;;;;x
kambition103d;Подготовка к моей поездке в Санкр Тор завершена. Я собрал припасы, оружие и взял с собой нескольких компаньонов, чтобы они сопровождали меня в предстоящем длительном путешествии.;;;;;;;;;;;;;x
kambition103o;Вперед, к приключениям!;;;;;;;;;;;;;x
kambition104d;Кажется, остальные придворные-авантюристы отказались отправится на вашу миссию. Вам придется либо идти самому, либо найти какого-либо другого придворного, чтобы он выполнил эту миссию для вас.;;;;;;;;;;;;;x
kambition104o1;Я думаю, если хочешь что-то сделать - сделай это сам.;;;;;;;;;;;;;x
kambition104o2;Отправить запросы. ;;;;;;;;;;;;;x
kambition10d;Во время осмотра товаров вы находите пару зачарованных перчаток.;;;;;;;;;;;;;x
kambition10o;Ах, как они красиво сделаны!;;;;;;;;;;;;;x
kambition11d;Во время осмотра товаров бы обнаружили древний набор доспехов из драконьей кости. Эта броня находится в почти идеальном состоянии.;;;;;;;;;;;;;x
kambition11o;Да, это будет смотреться красиво!;;;;;;;;;;;;;x
kambition12d;Во время осмотра товаров вы обнаружили Посох скотника, довольно обычный, на ваш взгляд. Однако, торговец тут же сообщил вам, о легендарном прошлом этого артефакта, бывшего зачарованным посохом, принадлежащим древнему королю Шепарду.;;;;;;;;;;;;;x
kambition13d;Во время осмотра товаров вам попалось богато украшенное кольцо. При ближайшем рассмотрении, выяснилось, что это Кольцо Чернокнижника - магический артефакт, принадлежавший Сирабану -легендарному магу древности!;;;;;;;;;;;;;x
kambition14d;Во время осмотра товаров, вам попалось изящно выкованное орочье оружие.;;;;;;;;;;;;;x
kambition14o;Ха-ха-ха! Отлично выглядит! Я беру!;;;;;;;;;;;;;x
kambition150d;После успешного прибытия в Санкр Тор, я принялся ломать замок на дверях гробницы. Произведенный мною шум привлек группу местных стражников. Их было слишком много, я вынужден был сдаться и теперь гнию в тюрьме местного лорда.;;;;;;;;;;;;;x
kambition151d;"Потрепанного вида курьер вручает вам записку: ""Мой государь, я был компаньоном [From.GetBestName] в его миссии по поиску Амулета Королей. По прибытии в катакомбы [From.GetBestName] был задержан местным лордом!"".";;;;;;;;;;;;;x
kambition152d;Ваши стражники сообщают, что задержали лицо, пытающееся ворваться в катакомбы под Санкр Тором в поисках Амулета Королей.;;;;;;;;;;;;;x
kambition152o;Интересно...;;;;;;;;;;;;;x
kambition154d;"Курьер доставляет записку: ""К тому, кого это может касаться. Я являюсь членом стражи Санкр Тора, и пишу Вам, чтобы сообщить о смерти [From.GetBestName]. Мы обнаружили его останки на дороге к катакомбам.  Обыскав все личные вещи, был обнаружен пергамент с эмблемой вашего двора"".";;;;;;;;;;;;;x
kambition155d;Группа авантюристов откликнулась на ваш призыв. Они готовы достать Амулет Королей из гробницы Санкр Тора, но требуют за это большое вознаграждение.;;;;;;;;;;;;;x
kambition155o1;Я заплачу требуемую цену. Амулет должен быть моим!;;;;;;;;;;;;;x
kambition155o2;Я заплачу даже больше, чем они просят.;;;;;;;;;;;;;x
kambition155o3;Я не могу позволить себе такие траты.;;;;;;;;;;;;;x
kambition156o2;Мне придется найти другой способ получить Амулет...;;;;;;;;;;;;;x
kambition157d;О называемых искателях приключений, которым вы заплатили чтобы получить Амулет Королей, не было ничего слышно в течение месяца, пока стражник не привел одного из них, одетого в лохмотья. Видимо, они были вовсе и не авантюристы, а просто группа местных воров и бродяг, которые обманули вас, словно дурака.;;;;;;;;;;;;;x
kambition157o;Что!? Как они посмели!;;;;;;;;;;;;;x
kambition158d;Из полдюжины авантюристов, которым вы заплатили, чтобы получить Амулет Королей, только один вернулся к вашему двору, спустя месяц после начала поисков. Он лишился глаза и лицо его покрыто ужасающими шрамами. Миссия авантюристов не удалась.;;;;;;;;;;;;;x
kambition158tt;Искатель приключений решил остаться при дворе, по крайней мере на некоторое время.;;;;;;;;;;;;;x
kambition159d;Из полдюжины авантюристов, которым вы заплатили, чтобы получить Амулет Королей, только двое вернулся к вашему двору. Однако они пришли не с пустыми руками. Их поиски завершились успешно и Амулет Королей теперь ваш!;;;;;;;;;;;;;x
kambition159o;Амулет теперь мой. Тамриэль тоже будет наш.;;;;;;;;;;;;;x
kambition159tt;Авантюристы решили остаться при дворе, по крайней мере на некоторое время.;;;;;;;;;;;;;x
kambition15d;Во время осмотра товаров, вам попалось очень изящно сделанное и богато выгравированное эльфийское оружие.;;;;;;;;;;;;;x
kambition161d;Нежить уничтожила мою группу! Я побежал в небольшую боковую комнату, но выхода нет. Я слышу, как их костлявые пальцы скребутся в дверь. Мой конец близок...;;;;;;;;;;;;;x
kambition161o;Я не увижу снова красоту рассвета!;;;;;;;;;;;;;x
kambition162d;Вы столкнулись с группой нежити. Это Стража Гробницы.;;;;;;;;;;;;;x
kambition162o;Сражаться с ними!;;;;;;;;;;;;;x
kambition163d;Вы пробрались в глубинные катакомбы. Несколько часов спустя, вы оказались перед входом в большой зал. Стражи охраняют все точки входа и можно увидеть десятки ловушек, окружающих искусно оформленные гробы в центре комнаты.;;;;;;;;;;;;;x
kambition163o;Это то, для чего я пришел сюда.;;;;;;;;;;;;;x
kambition164d;Вы победили нежить. Позволив им, разлетевшись на куски, окончательно упокоиться.;;;;;;;;;;;;;x
kambition166d;[From.GetBestName] вернулся с победой! Уставший и измученный он стоит перед вами, держа Амулет Королей в своих руках.;;;;;;;;;;;;;x
kambition166o;Вы молодец, [From.GetBestName].;;;;;;;;;;;;;x
kambition167d;Сюзерен благодарит вас за службу, вы отлично завершили миссию и нашли Амулет Королей. Наверняка, сюзерен не откажется наградить вас.;;;;;;;;;;;;;x
kambition167o1;Я попрошу титул.;;;;;;;;;;;;;x
kambition167o2;Я попрошу денежное вознаграждение.;;;;;;;;;;;;;x
kambition167o3;Я попрошу его выдать дочь за меня.;;;;;;;;;;;;;x
kambition167o4;Не надо никакой награды. Это был мой долг.;;;;;;;;;;;;;x
kambition168d;[From.GetBestName] попросил в качестве награды один из ваших дворянских титулов.;;;;;;;;;;;;;x
kambition168o1;Я думаю, у меня найдется лишний титул.;;;;;;;;;;;;;x
kambition168o2;Вы просите слишком много. Ваша жизнь - достаточная награда.;;;;;;;;;;;;;x
kambition169d;[From.GetTitledFirstName] одобрил ваш запрос на титул.;;;;;;;;;;;;;x
kambition16d;Во время осмотра товаров, вам попалось редкое, весьма ценное оружие, выкованное из вулканического стекла.;;;;;;;;;;;;;x
kambition170d;Сюзерен отверг вашу просьбу о денежной награде.;;;;;;;;;;;;;x
kambition170o;И это после всего, что я сделал для него.;;;;;;;;;;;;;x
kambition171o1;Небольшая награда - меньшее что он заслуживает.;;;;;;;;;;;;;x
kambition173d;[From.GetBestName] попросил руки вашей дочери в качестве вознаграждения за свои услуги.;;;;;;;;;;;;;x
kambition173o1;Да что там дочь по сравнению с Амулетом Королей?;;;;;;;;;;;;;x
kambition174d;Сюзерен поздравляет вас с женитьбой на его дочери.;;;;;;;;;;;;;x
kambition17d;Во время осмотра товаров вам попался набор мифриловых доспехов.;;;;;;;;;;;;;x
kambition18d;Во время осмотра товаров вам попался набор богато украшенных эльфийских доспехов.;;;;;;;;;;;;;x
kambition19d;Во время осмотра товаров вам попался набор двемерских доспехов. Поверхность немного потертая, но сама броня находится в почти первозданном состоянии, что свидетельствует о её прочности.;;;;;;;;;;;;;x
kambition1d;Недавно вы решили стать коллекционером редких артефактов. Почему все остальные пользуются искусно сделанным и богато украшенным эльфийским оружием, а вы нет? \n Однажды, вы подслушали разговор гостившего при дворе местного купца, который разбирается в таких редких артефактах...;;;;;;;;;;;;;x
kambition1o1;Я зайду к этому купцу и посмотрю, что у него есть на продажу.;;;;;;;;;;;;;x
kambition1o1tt;Вы отправились на местный рынок...\n;;;;;;;;;;;;;x
kambition1o2;Насколько я знаю, этот купец может быть шарлатаном.;;;;;;;;;;;;;x
kambition1o2tt;Вы решили не посещать местный рынок.\n;;;;;;;;;;;;;x
kambition20d;Во время осмотра товаров вам попался мастерски изготовленный доспех орков, безусловно, один из лучших доспехов в Тамриэле.;;;;;;;;;;;;;x
kambition21d;Во время осмотра товаров вам попался магический посох.;;;;;;;;;;;;;x
kambition22d;Во время осмотра товаров вам попался Шимсил - зачарованный эбонитовый клинок, который высоко ценится убийцами и прочими темными личностями.;;;;;;;;;;;;;x
kambition23d;Во время осмотра товаров вам попалась зачарованная Двемерская Алебарда.;;;;;;;;;;;;;x
kambition2d;Торговец, слова которого вы подслушали, владеет большим магазином в конце рынка, вы отправились туда. Войдя вы увидели большой зал со множеством полок, на каждой из которых были сложены различные, казалось бы, случайные предметы. Вы уверены, что многие из них бесполезны...;;;;;;;;;;;;;x
kambition2o1;Ваш взгляд ищет что-нибудь интересное.;;;;;;;;;;;;;x
kambition2o1tt;Вы присматриваетесь и ищите...\n;;;;;;;;;;;;;x
kambition30d;Вы свернули не туда, когда искали рынок, и оказались в темном переулке. Группа бандитов быстро окружила вас.;;;;;;;;;;;;;x
kambition30o1;Используйте вашу магию, чтобы напугать бандитов.;;;;;;;;;;;;;x
kambition30o1ttlose;Бандиты избили вас до полусмерти и украли ваш кошелек.\n;;;;;;;;;;;;;x
kambition30o1ttwin;Отморозки разогнаны.\n;;;;;;;;;;;;;x
kambition30o2;Биться с этими бродягами.;;;;;;;;;;;;;x
kambition30o3;Использовать своё блестящее красноречие, чтобы заставить этих бандитов подчинится.;;;;;;;;;;;;;x
kambition30o5;Бросить им сумку с деньгами и убежать.;;;;;;;;;;;;;x
kambition30o5tt;Вы отказываетесь от поездки на рынок.\n;;;;;;;;;;;;;x
kambition31d;"Бандиты разбежались, оставив вас наедине в темном переулке. """"Вот так удача"""". Думаете вы про себя.";;;;;;;;;;;;;x
kambition31ott;Вы продолжаете путь на рынок.\n;;;;;;;;;;;;;x
kambition32d;Ваши попытки освободится не увенчались успехами. Бандиты смеются над вашими усилиями хорошенько избивают, отставляя вас окровавленным и ограбленным в мрачном переулке.;;;;;;;;;;;;;x
kambition3d;Осматривая товары, вы обнаружили несколько интересных безделушек, но не обнаружили ничего действительно впечатляющего.;;;;;;;;;;;;;x
kambition3o;Ну... Я всегда могу взять кое-что из этого... Ох, и еще вот это!;;;;;;;;;;;;;x
kambition3o1;Я мог бы также что-нибудь купить, не хочу уходить с пустыми руками.;;;;;;;;;;;;;x
kambition4d;Просматривая одежду, вы нашли малоинтересное ожерелье. Рассмотрев его поближе, вы поняли что это религиозный медальон.;;;;;;;;;;;;;x
kambition4o;Ох, как блестит!;;;;;;;;;;;;;x
kambition50d;"Сегодня странный, седой человек в фиолетовом костюме показал мне три сундука разных размеров: ""выбери сундук и выиграй приз, и это может быть просто приятный сюрприз... или нет, в этом случае тебе может показаться, клоун...или вот это облако? В любом случае, торопись и выбирай, или я вырву твои глаза!"".";;;;;;;;;;;;;x
kambition51d;"Вы откройте сундук и сразу же напал на отвратительное зловоние чрезвычайно мощным сыр. ""Замечательно! Время для праздника... всем сыру!"" Седой человек исчезает вместе со своими сундуками. Через несколько мгновений, вы услышали, как миллион головок сыра падает с небес.";;;;;;;;;;;;;x
kambition51o;Сыр... сыр ВЕЗДЕ!;;;;;;;;;;;;;x
kambition52d;"Открыв сундук, вы сразу же почувствовали сильный запах миндаля. Спустя минуту вам стало трудно дышать... ""ты еще жив? Я ненавижу нерешительность! ... это возможно, я не знаю!"".";;;;;;;;;;;;;x
kambition52o;Хрип!;;;;;;;;;;;;;x
kambition53d;"Вы открываете сундук и находите внутри груду кишок. ""И появляются кишки! И я дарю в комплект к ним верёвку!"" Продемонстрировал седой человек, прежде чем раствориться в воздухе.";;;;;;;;;;;;;x
kambition53o;... Это было отвратительно!;;;;;;;;;;;;;x
kambition54d;"Вы открываете сундук, и находите в нем множество драгоценностей, сверкающих при свете дня. ""Драгоценности? Как скучно... скучно, скучно, скучно!"" Человек исчезает в одно мгновение, забирав с собой сундуки, но оставив драгоценности, которые упали на пол.";;;;;;;;;;;;;x
kambition55d;"Вы открываете сундук, и обнаруживаете внутри Двемерский Куб-Головоломку. ""Наслаждайтесь подарком! А теперь пока!"". Человек исчезает в мгновение ока.";;;;;;;;;;;;;x
kambition56d;"Вы открываете сундук, и находите внутри несколько кусков драконий костей. ""Я знал одного дракона, впрочем он давно погиб. А теперь пока!"". Человек исчез в мгновение ока.";;;;;;;;;;;;;x
kambition57d;"Вы открываете сундук, и находите там большое декоративное яйцо. ""Время уходить, я думаю. Надо всё проверить. Одежда? На месте! Борода? На месте! Багаж? А где я оставил свой багаж?"".";;;;;;;;;;;;;x
kambition58d;"Вы открываете сундук, и находите в нем высохшую руку вампира. ""Я знал одного вампира, он был настолько занудным, что я оторвал ему руки, а остальное скормил кабану""! Седой мужчина растворился в воздухе.";;;;;;;;;;;;;x
kambition59d;"Вы открываете сундук, и находите там Кинжал Чёрной Руки. ""Да, да - сейчас!"". Говорит седой мужчина, после чего исчезает.";;;;;;;;;;;;;x
kambition5d;Во время осмотра товаров вам попалась голова, принадлежавшая прекрасному экземпляру дикого зверя. Она, безусловно, будет хорошим украшением для камина, и если люди сделают вывод, что вы в одиночку убили этого зверя... ну, кто знает, может оно и к лучшему?;;;;;;;;;;;;;x
kambition5o;Это будет очень хорошим украшением для моего камина...;;;;;;;;;;;;;x
kambition60d;"Вы открываете сундук и находите там Клык Хайнектнамета. ""Ой, Клык, я бы был осторожнее с ним. На мой вкус он даже хуже, чем его кора. Подождите, это не дерево? Ну тогда пока!"".";;;;;;;;;;;;;x
kambition61d;"Вы открываете сундук и находите там... Древний Свиток? ""О, прелестно, но как он здесь оказался? Ну и ладно. Почитай его и мне не придется вырывать твои глаза, свиток сделает это за меня! А теперь пока!"".";;;;;;;;;;;;;x
kambition62d;"Вы открываете сундук и находите в нём Кольцо Финастера. ""Да, да сейчас"". Говорит седой мужчина, после чего исчезает.";;;;;;;;;;;;;x
kambition63d;"Вы открываете сундук и находите там обычного вида булаву. ""Она выглядит банально, но это Погибель паники! А теперь пока!"".";;;;;;;;;;;;;x
kambition64d;"Вы открываете сундук и змея появляется из него. Яд капает с её клыков, змея извивается перед вами. ""От тебя у меня аж зубы чешутся, и у неё тоже!"". Говорит седой мужчина, после чего исчезает.";;;;;;;;;;;;;x
kambition65d;"Вы открываете сундук и... к своему удивлению нашли там ребенка, который крепко спал. ""Это не мой, я ... совершенно уверен. Ну а вообще, он один из ваших! Да, да!""";;;;;;;;;;;;;x
kambition66d;"Вы открываете сундук и находите внутри один лист бумаги. Вы читаете его, и к вашему удивлению, он ясно доказывает, что вы являетесь законным императором Тамриэля.""Я так счастлив, что мог бы просто вырвать твои кишки и задушить тебя ими!"".";;;;;;;;;;;;;x
kambition67d;"Вы открываете сундук и находите его полным клубящегося света. ""Острова. ОСТРОВА! Это замечательное место, чтобы быть там, за исключением тех случаев, когда острова ужасны. Тогда они ужасно замечательны! Хороши для посещения! Или для того, чтобы провести там целую вечность"". Он толкает вас в клубящийся свет.";;;;;;;;;;;;;x
kambition68d;"Когда вы открываете сундук, большой злобный саблезуб выпрыгивает оттуда и разрывает вас на куски, а потом сбегает через окно. ""Упс! Я думаю, это как кот в мешке! Но кто же засовывает котов в мешки? Кошки ненавидят мешки... видимо и сундуки тоже, ха!"". Мужчина смеется и исчезает.";;;;;;;;;;;;;x
kambition69d;"Вы открываете сундук и находите там человека с кляпом во рту. ""Вот где я оставил его, задавался вопросом, куда он пошел. Больше мозгов чем в пироге с мозгами, но ужасно скучно. А что за пирог с мозгами... какая чудесная идея! Да, да!"". Он исчезает, отставляя человека с кляпом во рту.";;;;;;;;;;;;;x
kambition6d;Во время осмотра вещей вы нашли замысловатую карту Тамриэля. Вы были поражены её детализацией, и очевидно, картограф делал своё творение с любовью. При ближайшем рассмотрении вы увидели инициалы лорда Артмодеуса, главного картографа во времена потентата Савириена-Чорака.;;;;;;;;;;;;;x
kambition6o;Прекрасно! Я возьму это!;;;;;;;;;;;;;x
kambition70d;"Вы открываете сундук и находите коллекцию редких, абстрактных картин. ""Вот куда они делись! Нарисовал их слепой художник с помощью кисти этой дерзкой девчонки Дибеллы! Он так громко кричал, когда я выкалывал его глаза, такой шумный ребенок...Ну, а сейчас пока!"".";;;;;;;;;;;;;x
kambition71d;Ваша попытка приручить змею провалилась, и она набрасывается, глубоко вгрызаясь в вашу плоть.;;;;;;;;;;;;;x
kambition72d;Вам удалось приручить змею. Она извивается вокруг вашей руки, словно став живым браслетом с клыками!;;;;;;;;;;;;;x
kambition7o;Эти кости должны быть древними. Я возьму их!;;;;;;;;;;;;;x
kambition8d;Во время осмотра товаров, вам бросается в глаза двемерская коробка-головоломка. Вы никогда не видели раньше ничего подобного.;;;;;;;;;;;;;x
kambition8o;Интересно, очень интересно. Я возьму.;;;;;;;;;;;;;x
kambition9d;Во время осмотра товаров, вам попалось что-то, завернутое в запятнанную ткань. Вы разворачиваете её и поначалу думаете, что это рука обезьяны, однако торговец быстро сообщает вам, что это высушенная рука Вампира-Лорда.;;;;;;;;;;;;;x
kambition9o;Тьфу, противно...Но я возьму это.;;;;;;;;;;;;;x
keepitforme;Найти артефакт для себя.;;;;;;;;;;;;;x
keeplooking_art_ambo;Смотреть дальше;;;;;;;;;;;;;x
keeplooking_art_ambott;Вы еще раз взглянули на товары...\n;;;;;;;;;;;;;x
kflavour1000d;Имперская городская стража, доблестные защитники Имперского Острова и его граждане, были призваны защищать остров от врагов, вступая с ними в бой.;;;;;;;;;;;;;x
kflavour1001d;После разрешения конфликта, Имперская Гвардия вернулась к мирной жизни - исполнять свои обязанности по охране правопорядка и мира, внутри и вокруг Имперского Острова.;;;;;;;;;;;;;x
