scenarist_guild_yokuda_rank_2_female;Историк;;;;;;;;;;;;;x;
scenarist_guild_yokuda_rank_3_male;Летописец;;;;;;;;;;;;;x;
scenarist_guild_yokuda_rank_3_female;Летописец;;;;;;;;;;;;;x;
scenarist_guild_yokuda_rank_4_male;Грандмастер;;;;;;;;;;;;;x;
scenarist_guild_yokuda_rank_4_female;Грандмастер;;;;;;;;;;;;;x;
scenarist_guild_yokuda_leader_desc;Грандмастер Йокуданской Академия Истории.;;;;;;;;;;;;;x;
currency_name_scenarist_guild_yokuda;Репутация;;;;;;;;;;;;;x;
thieves_guild_tamriel;Гильдия Воров;;;;;;;;;;;;;x;
thieves_guild_tamriel_desc;Многие считают что эта теневая организация - миф, существующий только в художественной литературе и разглагольствованиях городских стражников. Но на самом деле Гильдия Воров - вполне реальна, хотя как именно она функционирует, известно только тем кто в ней состоит. Величайшие преступники со всего Тамриэля постоянно планируют и осуществляют свои дерзкие ограбления, в надежде, что Леди Удача будет на их стороне. Те, кто достаточно хитры, чтобы найти Гильдию Воров и достаточно осторожны, чтобы придерживаться её многочисленных правил, могут получить часть её легендарных богатств.;;;;;;;;;;;;;x;
thieves_guild_tamriel_rank_1_male;Карманник;;;;;;;;;;;;;x;
thieves_guild_tamriel_rank_1_female;Карманница;;;;;;;;;;;;;x;
thieves_guild_tamriel_rank_2_male;Разбойник;;;;;;;;;;;;;x;
thieves_guild_tamriel_rank_2_female;Разбойница;;;;;;;;;;;;;x;
thieves_guild_tamriel_rank_3_male;Бандит;;;;;;;;;;;;;x;
thieves_guild_tamriel_rank_3_female;Бандитка;;;;;;;;;;;;;x;
thieves_guild_tamriel_rank_4_male;Крадущийся в тени;;;;;;;;;;;;;x;
thieves_guild_tamriel_rank_4_female;Крадущаяся в тени;;;;;;;;;;;;;x;
thieves_guild_tamriel_rank_5_male;Мастер-вор;;;;;;;;;;;;;x;
thieves_guild_tamriel_rank_5_female;Мастер-вор;;;;;;;;;;;;;x;
thieves_guild_tamriel_leader_desc;Мастер-вор Гильдии Воров.;;;;;;;;;;;;;x;
currency_name_thieves_guild_tamriel;Удача;;;;;;;;;;;;;x;
camonna_tong_tamriel;Камонна Тонг;;;;;;;;;;;;;x;
camonna_tong_tamriel_desc;В Морровинде присутствие Гильдии Воров уже давно омрачено господством Камонна Тонг, старого преступного синдиката. Полностью состоящий из данмеров, Камонна Тонг решительно выступает против любого иностранного влияния на культуру Морровинда. Их различные действия, такие как: контрабанда, работорговля, наёмные убийства,  зачастую пропитаны ксенофобскими целями.;;;;;;;;;;;;;x;
camonna_tong_tamriel_rank_1_male;Задира;;;;;;;;;;;;;x;
camonna_tong_tamriel_rank_1_female;Задира;;;;;;;;;;;;;x;
camonna_tong_tamriel_rank_2_male;Крутой;;;;;;;;;;;;;x;
camonna_tong_tamriel_rank_2_female;Крутая;;;;;;;;;;;;;x;
camonna_tong_tamriel_rank_3_male;Силач;;;;;;;;;;;;;x;
camonna_tong_tamriel_rank_3_female;Силачка;;;;;;;;;;;;;x;
camonna_tong_tamriel_rank_4_male;Главарь;;;;;;;;;;;;;x;
camonna_tong_tamriel_rank_4_female;Главарь;;;;;;;;;;;;;x;
camonna_tong_tamriel_leader_desc;Главарь Камонна Тонг.;;;;;;;;;;;;;x;
currency_name_camonna_tong_tamriel;Устрашение;;;;;;;;;;;;;x;
dark_brotherhood_tamriel;Тёмное Братство;;;;;;;;;;;;;x;
dark_brotherhood_tamriel_desc;Одна из главных гильдий убийц Тамриэля, Тёмное Братство печально известно своими секретными методами вербовки, своей преданностью Ситису - самому олицетворению хаоса, и устрашающей  эффективностью по устранении любой цели, независимо от того,  насколько она сильная или хитрая. Большинство лидеров Тамриэля формально призирают Тёмное Братство, и объявляют его вне закона, но многие из этих людей, являются теми, кто часто призывают Мать Ночи, дабы избавиться от своих врагов.;;;;;;;;;;;;;x;
dark_brotherhood_tamriel_rank_1_male;Убийца;;;;;;;;;;;;;x;
dark_brotherhood_tamriel_rank_1_female;Убийца;;;;;;;;;;;;;x;
dark_brotherhood_tamriel_rank_2_male;Истребитель;;;;;;;;;;;;;x;
dark_brotherhood_tamriel_rank_2_female;Истребительница;;;;;;;;;;;;;x;
dark_brotherhood_tamriel_rank_3_male;Душитель;;;;;;;;;;;;;x;
dark_brotherhood_tamriel_rank_3_female;Душительница;;;;;;;;;;;;;x;
dark_brotherhood_tamriel_rank_4_male;Уведомитель;;;;;;;;;;;;;x;
dark_brotherhood_tamriel_rank_4_female;Уведомительница;;;;;;;;;;;;;x;
dark_brotherhood_tamriel_rank_5_male;Слушатель;;;;;;;;;;;;;x;
dark_brotherhood_tamriel_rank_5_female;Слушательница;;;;;;;;;;;;;x;
dark_brotherhood_tamriel_leader_desc;Слушатель Тёмного Братства.;;;;;;;;;;;;;x;
currency_name_dark_brotherhood_tamriel;Приверженность;;;;;;;;;;;;;x;
morag_tong_tamriel;Мораг Тонг;;;;;;;;;;;;;x;
morag_tong_tamriel_desc;Возникнув ещё в Первой Эре, Мораг Тонг, возможно, самая древняя гильдия убийц в Тамриэле.Их штаб-картира находится в Морровинде, и посвящена Даэдрической Принцессе Мефале. Мораг Тонги легализованы у себя на родине в качестве законного средства избавления от всех врагов, а также быстрого и эффективного урегулирования споров. Однако, это не означает, что каждое убийство по контракту является законным, и каждый приказ об убийстве подвергается проверке через судебное разбирательство, дабы гарантировать его законность.;;;;;;;;;;;;;x;
morag_tong_tamriel_rank_1_male;Повинующийся;;;;;;;;;;;;;x;
morag_tong_tamriel_rank_1_female;Повинующаяся;;;;;;;;;;;;;x;
morag_tong_tamriel_rank_2_male;Мыслящий;;;;;;;;;;;;;x;
morag_tong_tamriel_rank_2_female;Мыслящая;;;;;;;;;;;;;x;
morag_tong_tamriel_rank_3_male;Мастер;;;;;;;;;;;;;x;
morag_tong_tamriel_rank_3_female;Мастер;;;;;;;;;;;;;x;
morag_tong_tamriel_rank_4_male;Грандмастер;;;;;;;;;;;;;x;
morag_tong_tamriel_rank_4_female;Грандмастер;;;;;;;;;;;;;x;
morag_tong_tamriel_leader_desc;Грандмастер Мораг Тонг.;;;;;;;;;;;;;x;
currency_name_morag_tong_tamriel;Преданность;;;;;;;;;;;;;x;
greybeards_tamriel;Седобородые;;;;;;;;;;;;;x;
greybeards_tamriel_desc;Седобородые были основаны Юргеном Призывателем Ветра в начале Первой Эры, в результате катастрофического поражения армии нордов, владеющих ту'умом, в сражении у Красной Горы.Юрген создал Путь Голоса, который использует ту'ум только для поклонения богам и стремится сохранить гармонию в душе и поступках.Те, кто посвящают себя Пути Голоса, могут использовать свою внутреннюю силу для создания могучего Крика.;;;;;;;;;;;;;x;
greybeards_tamriel_rank_1_male;Послушник;;;;;;;;;;;;;x;
greybeards_tamriel_rank_1_female;Послушница;;;;;;;;;;;;;x;
greybeards_tamriel_rank_2_male;Изучающий Путь;;;;;;;;;;;;;x;
greybeards_tamriel_rank_2_female;Изучающая Путь;;;;;;;;;;;;;x;
greybeards_tamriel_rank_3_male;Последователь Пути;;;;;;;;;;;;;x;
greybeards_tamriel_rank_3_female;Последовательница Пути;;;;;;;;;;;;;x;
greybeards_tamriel_rank_4_male;Мастер Пути;;;;;;;;;;;;;x;
greybeards_tamriel_rank_4_female;Мастер Пути;;;;;;;;;;;;;x;
greybeards_tamriel_leader_desc;Самый уважаемый из Седобородых.;;;;;;;;;;;;;x;
currency_name_greybeards_tamriel;Верность;;;;;;;;;;;;;x;
moth_priests_tamriel;Культ Мотылька Предка;;;;;;;;;;;;;x;
moth_priests_tamriel_desc;Чрезвычайно старое монашеское общество, которое первоначально построило свою репутацию, создавая мягкие шелковые ткани, но современные Жрецы Мотылька более известны своей превосходной способностью читать Древние Свитки. Погружение в знания этих Фрагментов Времени является весьма сложным процессом, и могут пройти годы кропотливого обучения, прежде чем член ордена станет достаточно подготовлен, чтобы прочесть свой первый Свиток.;;;;;;;;;;;;;x;
moth_priests_tamriel_rank_1_male;Послушник;;;;;;;;;;;;;x;
moth_priests_tamriel_rank_1_female;Послушница;;;;;;;;;;;;;x;
moth_priests_tamriel_rank_2_male;Адепт;;;;;;;;;;;;;x;
moth_priests_tamriel_rank_2_female;Адепт;;;;;;;;;;;;;x;
moth_priests_tamriel_rank_3_male;Прелат;;;;;;;;;;;;;x;
moth_priests_tamriel_rank_3_female;Прелат;;;;;;;;;;;;;x;
moth_priests_tamriel_rank_4_male;Экзарх;;;;;;;;;;;;;x;
moth_priests_tamriel_rank_4_female;Экзарх;;;;;;;;;;;;;x;
moth_priests_tamriel_leader_desc;Экзарх Мотылька Предка.;;;;;;;;;;;;;x;
currency_name_moth_priests_tamriel;Преданность;;;;;;;;;;;;;x;
house_dres_council;Совет Дома Дрес;;;;;;;;;;;;;x;
house_dres_council_desc;Каждый Великий Дом Морровинда имеет Совет - правящий орган, который устанавливает политику, избирает лидера и управляет своим Домом. Совет Дома Дрес ценит традиции данмеров, в частности служение Храму, акцент на сельском хозяйстве и торговле, а также сохранение рабства.;;;;;;;;;;;;;x;
house_dres_council_rank_1_male;Отец Дома;;;;;;;;;;;;;x;
house_dres_council_rank_1_female;Мать Дома;;;;;;;;;;;;;x;
house_dres_council_rank_2_male;Член Совета;;;;;;;;;;;;;x;
house_dres_council_rank_2_female;Член Совета;;;;;;;;;;;;;x;
house_dres_council_rank_3_male;Грандмастер;;;;;;;;;;;;;x;
house_dres_council_rank_3_female;Грандмастер;;;;;;;;;;;;;x;
house_dres_council_leader_desc;Глава Дома Дрес.;;;;;;;;;;;;;x;
house_hlaalu_council;Совет Дома Хлаалу;;;;;;;;;;;;;x;
house_hlaalu_council_desc;Каждый Великий Дом Морровинда имеет Совет - правящий орган, который устанавливает политику, избирает лидера и управляет своим Домом. Совет Дома Хлаалу поддерживает добродетель космополитизма и дружелюбия к чужакам, а также использование хитрости, подрывной деятельности для устранения врагов.;;;;;;;;;;;;;x;
house_hlaalu_council_rank_1_male;Отец Дома;;;;;;;;;;;;;x;
house_hlaalu_council_rank_1_female;Мать Дома;;;;;;;;;;;;;x;
house_hlaalu_council_rank_2_male;Член Совета;;;;;;;;;;;;;x;
house_hlaalu_council_rank_2_female;Член Совета;;;;;;;;;;;;;x;
house_hlaalu_council_rank_3_male;Грандмастер;;;;;;;;;;;;;x;
house_hlaalu_council_rank_3_female;Грандмастер;;;;;;;;;;;;;x;
house_hlaalu_council_leader_desc;Глава Дома Хлаалу.;;;;;;;;;;;;;x;
house_indoril_council;Совет Дома Индорил;;;;;;;;;;;;;x;
house_indoril_council_desc;Каждый Великий Дом Морровинда имеет Совет - правящий орган, который устанавливает политику, избирает лидера и управляет своим Домом. Совет Дома Индорил известен своей непоколебимой верностью Храму Трибунала, и глава Дома Индорил тесно связан с храмовой иерархией и политикой.;;;;;;;;;;;;;x;
house_indoril_council_rank_1_male;Отец Дома;;;;;;;;;;;;;x;
house_indoril_council_rank_1_female;Мать Дома;;;;;;;;;;;;;x;
house_indoril_council_rank_2_male;Член Совета;;;;;;;;;;;;;x;
house_indoril_council_rank_2_female;Член Совета;;;;;;;;;;;;;x;
house_indoril_council_rank_3_male;Грандмастер;;;;;;;;;;;;;x;
house_indoril_council_rank_3_female;Грандмастер;;;;;;;;;;;;;x;
house_indoril_council_leader_desc;Глава Дома Индорил.;;;;;;;;;;;;;x;
house_redoran_council;Совет Дома Редоран;;;;;;;;;;;;;x;
house_redoran_council_desc;Каждый Великий Дом Морровинда имеет Совет - правящий орган, члены которого устанавливают политику, избирают лидера и управляют своим Домом. Совет Дома Редоран известен своей приверженностью долгу и благочестию. Они поддерживают Храм и защищают данмерский народ от внутренних и внешних угроз.;;;;;;;;;;;;;x;
house_redoran_council_rank_1_male;Отец Дома;;;;;;;;;;;;;x;
house_redoran_council_rank_1_female;Мать Дома;;;;;;;;;;;;;x;
house_redoran_council_rank_2_male;Член Совета;;;;;;;;;;;;;x;
house_redoran_council_rank_2_female;Член Совета;;;;;;;;;;;;;x;
house_redoran_council_rank_3_male;Архимейстер;;;;;;;;;;;;;x;
house_redoran_council_rank_3_female;Архимейстер;;;;;;;;;;;;;x;
house_redoran_council_leader_desc;Глава Дома Редоран.;;;;;;;;;;;;;x;
house_telvanni_council;Совет Дома Телванни;;;;;;;;;;;;;x;
house_telvanni_council_desc;Каждый Великий Дом Морровинда имеет Совет - правящий орган, члены которого устанавливают политику, избирают лидера и управляют своим Домом. Совет Дома Телванни известен своей аморальностью, изоляционизмом и оппортунизмом. Хотя они презирают чужаков, они чтят тех, кто способен удовлетворять свои амбиции.;;;;;;;;;;;;;x;
house_telvanni_council_rank_1_male;Мастер;;;;;;;;;;;;;x;
house_telvanni_council_rank_1_female;Мистресс;;;;;;;;;;;;;x;
house_telvanni_council_rank_2_male;Магистр;;;;;;;;;;;;;x;
house_telvanni_council_rank_2_female;Магистр;;;;;;;;;;;;;x;
house_telvanni_council_rank_3_male;Архимагистр;;;;;;;;;;;;;x;
house_telvanni_council_rank_3_female;Архимагистр;;;;;;;;;;;;;x;
house_telvanni_council_leader_desc;Глава Дома Телванни.;;;;;;;;;;;;;x;
house_sadras_council;Совет Дома Садрас;;;;;;;;;;;;;x;
house_sadras_council_desc;Каждый Великий Дом Морровинда имеет Совет - правящий орган, члены которого устанавливают политику, избирают лидера и управляют своим Домом. Совет Дома Садрас, как и древний дом Хлаалу, является прагматичным и непредвзятым, хотя он и относится  безразлично к чужакам и их обычаям.;;;;;;;;;;;;;x;
house_sadras_council_rank_1_male;Отец Дома;;;;;;;;;;;;;x;
house_sadras_council_rank_1_female;Мать Дома;;;;;;;;;;;;;x;
house_sadras_council_rank_2_male;Член Совета;;;;;;;;;;;;;x;
house_sadras_council_rank_2_female;Член Совета;;;;;;;;;;;;;x;
house_sadras_council_rank_3_male;Грандмастер;;;;;;;;;;;;;x;
house_sadras_council_rank_3_female;Грандмастер;;;;;;;;;;;;;x;
house_sadras_council_leader_desc;Глава Дома Садрас.;;;;;;;;;;;;;x;
house_sul_council;Совет Дома Сул;;;;;;;;;;;;;x;
house_sul_council_desc;Каждый Великий Дом Морровинда имеет Совет - правящий орган, члены которого устанавливают политику, избирают лидера и управляют своим Домом. Являясь ярыми традиционалистами, Дом Сул чтит древние пути кочевых эшлендеров, особенно воинскую культуру и веру в то, что Нереварин -  реинкарнация Неревара, послан чтобы уничтожить Трибунал и Шестой Дом.;;;;;;;;;;;;;x;
house_sul_council_rank_1_male;Отец Дома;;;;;;;;;;;;;x;
house_sul_council_rank_1_female;Мать Дома;;;;;;;;;;;;;x;
house_sul_council_rank_2_male;Член Совета;;;;;;;;;;;;;x;
house_sul_council_rank_2_female;Член Совета;;;;;;;;;;;;;x;
house_sul_council_rank_3_male;Грандмастер;;;;;;;;;;;;;x;
house_sul_council_rank_3_female;Грандмастер;;;;;;;;;;;;;x;
house_sul_council_leader_desc;Глава Дома Сул.;;;;;;;;;;;;;x;
house_veloth_council;Совет Дома Велот;;;;;;;;;;;;;x;
house_veloth_council_desc;"Каждый Великий Дом Морровинда имеет Совет - правящий орган, члены которого устанавливают политику, избирают лидера и управляют своим Домом. Совет Дома Велот стремится сохранить древний образ жизни, который был описан пророком Велотом и кимерами, что последовали за ним в Ресдайн. Они чтят высшую велотийскую культуру, а также поклоняются предкам и трем ""Добрым Даэдра"" - Азуре, Боэтии и Мефале.";;;;;;;;;;;;;x;
house_veloth_council_rank_1_male;Отец Дома;;;;;;;;;;;;;x;
house_veloth_council_rank_1_female;Мать Дома;;;;;;;;;;;;;x;
house_veloth_council_rank_2_male;Член Совета;;;;;;;;;;;;;x;
house_veloth_council_rank_2_female;Член Совета;;;;;;;;;;;;;x;
house_veloth_council_rank_3_male;Грандмастер;;;;;;;;;;;;;x;
house_veloth_council_rank_3_female;Грандмастер;;;;;;;;;;;;;x;
house_veloth_council_leader_desc;Глава Дома Велот.;;;;;;;;;;;;;x;
house_dagoth_council;Совет Дома Дагот;;;;;;;;;;;;;x;
house_dagoth_council_desc;Каждый Великий Дом Морровинда имеет Совет - правящий орган, члены которого устанавливают политику, избирают лидера и управляют своим Домом. Совет Дома Дагот фанатично поклоняется Дагот Уру, бессмертному повелителю - верховному советнику, как богу и спасителю данмерского народа, который уничтожит Трибунал, искоренит чужеземное влияние и преобразует мир силой Порчи.;;;;;;;;;;;;;x;
house_dagoth_council_rank_1_male;Отец Домаr;;;;;;;;;;;;;x;
house_dagoth_council_rank_1_female;Мать Дома;;;;;;;;;;;;;x;
house_dagoth_council_rank_2_male;Советник;;;;;;;;;;;;;x;
house_dagoth_council_rank_2_female;Советник;;;;;;;;;;;;;x;
house_dagoth_council_rank_3_male;Лорд верховный Советник;;;;;;;;;;;;;x;
house_dagoth_council_rank_3_female;Леди верховный Советник;;;;;;;;;;;;;x;
house_dagoth_council_leader_desc;Глава Дома Дагот.;;;;;;;;;;;;;x;
currency_name_great_house;Влияние;;;;;;;;;;;;;x;
return_to_high_hrothgar;Вернуться на Высокий Хротгар;;;;;;;;;;;;;x;
return_to_high_hrothgar_desc;Совершите поездку, чтобы вернутся на Высокий Хротгар, в монастырь Седобородых, для того, чтобы вступить в их ряды и изучать Путь Голоса.;;;;;;;;;;;;;x;
## 3 rank guilds
## 4 rank guilds
QUEST_DIFFICULTY_1_4_CT;Члены общества могут принять §YТривиальное§! и §YЛегкое§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_2_4_CT;Члены общества могут принять §YЛегкое§!, §YСреднее§! и §YСложное§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_3_4_CT;Члены общества могут принять §YОчень Сложное§! задание;;;;;;;;;;;;;x
## 5 rank guilds
QUEST_DIFFICULTY_1_5_CT;Члены общества могут принять §YТривиальное§! и §YЛегкое§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_2_5_CT;Члены общества могут принять §YЛегкое§! и §YСреднее§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_3_5_CT;Члены общества могут принять §YСложное§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_4_5_CT;Члены общества могут принять §YОчень Сложное§! задание;;;;;;;;;;;;;x
## 6 rank guilds
QUEST_DIFFICULTY_1_6_CT;Члены общества могут принять §YТривиальное§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_2_6_CT;Члены общества могут принять §YТривиальное§! и §YЛегкое§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_3_6_CT;Члены общества могут принять §YЛегкое§! и §YСреднее§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_4_6_CT;Члены общества могут принять §YСреднее§! и §YСложное§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_5_6_CT;Члены общества могут принять §YОчень Сложное§! задание;;;;;;;;;;;;;x
## 7 rank guilds
QUEST_DIFFICULTY_1_7_CT;Члены общества могут принять §YТривиальное§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_2_7_CT;Члены общества могут принять §YТривиальное§! и §YЛегкое§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_3_7_CT;Члены общества могут принять §YЛегкое§! и §YСреднее§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_4_7_CT;Члены общества могут принять §YСреднее§! и §YСложное§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_5_7_CT;Члены общества могут принять §YСложное§! и §YОчень Сложное§! задание;;;;;;;;;;;;;x
QUEST_DIFFICULTY_6_7_CT;Члены общества могут принять §YОчень Сложное§! задание;;;;;;;;;;;;;x
#
power_tech_military_tooltip;Улучшение военных технологий;;;;;;;;;;;;;x
power_tech_military_tooltip_power_desc;Члены общества могут обменивать свое влияние на военные технологии раз в 10 лет.;;;;;;;;;;;;;x
power_tech_economy_tooltip;Улучшение экономических технологий;;;;;;;;;;;;;x
power_tech_economy_tooltip_power_desc;Члены общества могут обменивать свое влияние на экономические технологии раз в 10 лет.;;;;;;;;;;;;;x
power_tech_culture_tooltip;Улучшение культурных технологий;;;;;;;;;;;;;x
power_tech_culture_tooltip_power_desc;Члены общества могут обменивать свое влияние на культурные технологии раз в 10 лет.;;;;;;;;;;;;;x
purchase_techpoints_decision;Покупка технологий;;;;;;;;;;;;;x
purchase_techpoints_decision_desc;Ищите различные инновации и новые знания в своей гильдии.;;;;;;;;;;;;;x
reimbursed_if_cancelled;Влияние будет возвращено, если вы отмените обмен.;;;;;;;;;;;;;x
request_grandmaster_retire;Попросить Грандмастера вашего общества уйти на пенсию;;;;;;;;;;;;;x;
request_grandmaster_retire_desc;Отправьте предложение о выплате золота лидеру вашего общества, попросив его уйти со своей должности, назвав вас своим приемником и попросить большинство членов общества поклясться вам в верности. Если он согласится, то получат от вас крупную сумму единовременно, а остальные члены гильдии вложатся таким образом, чтобы он получил пожизненную пенсию. Позже он сможет отказаться от этой пенсии и аннулировать её, что позволит ему позднее присоединиться к любому обществу.;;;;;;;;;;;;;x;
request_grandmaster_retire_power_desc;Претенденты на звание лидера гильдии могут попросить своего нынешнего грандмастера уйти в отставку.;;;;;;;;;;;;;x
set_aside_guild_pension;Отказаться от Пенсии Гильдии;;;;;;;;;;;;;x;
set_aside_guild_pension_desc;Если вы являетесь лидером Гильдии отставке и получаете пенсию, то можете аннулировать ее. В соответствии, с условиями выплат, это позволит вам сразу же присоединиться к любому обществу. Обратите внимание, что вы всё равно можете присоединиться к нескольким обществам, даже получая эту пенсию.;;;;;;;;;;;;;x;
power_specialization_tooltip;Обучение Специализации;;;;;;;;;;;;;x
power_specialization_tooltip_power_desc;Члены гильдии могут выбрать, изучать или прекратить изучение какой-либо специализации. Специализация позволяет участникам еще больше повысить свои способности.;;;;;;;;;;;;;x
study_specialization;Обучение Специализации;;;;;;;;;;;;;x;
study_specialization_desc;Проконсультируйтесь с тренерами гильдии и прочитайте учебные книги, чтобы разблокировать возможности получения двух уникальных специализаций.;;;;;;;;;;;;;x;
study_specialization_power_desc;Члены гильдии могут изучать специализацию для дальнейшего повышения своих способностей.;;;;;;;;;;;;;x
cancel_specialization;Отменить Обучение Специализации;;;;;;;;;;;;;x;
cancel_specialization_desc;Вы можете в любое время отменить своё обучение специализации. Это приведёт к потере любого прогресса, которого вы добились в обучении вашей специализации. После принятия этого решения, вам придется подождать 12 месяцев, прежде чем вы сможете снова попытаться изучить специализацию.;;;;;;;;;;;;;x;
cancel_specialization_power_desc;Члены гильдии могут в любой момент прекратить обучение специализации.;;;;;;;;;;;;;x
power_quest_tooltip;Minor quest status;;;;;;;;;;;;;x
power_quest_tooltip_power_desc;Члены гильдии могут выбирать, принимать участие или нет в незначительных квестах. Эти задания позволяют участникам получить некоторое золото и влияние общества, но также могут замедлить их обучение - как в области образования, так и в области специализации.;;;;;;;;;;;;;x
disable_quests_decision;Отказаться от небольших заданий;;;;;;;;;;;;;x;
disable_quests_decision_desc;Откажитесь от мелких побочных заданий. Второстепенные квесты могут быть полезным источником влияния и богатства у общества, но являются необязательными мероприятиями. Обратите внимание, что вы всё ещё можете получить крупные миссии, такие как бедствия в провинции, кража артефактов или убийство знати, в зависимости от вашей организации.;;;;;;;;;;;;;x;
disable_quests_decision_power_desc;Члены гильдии могут отказаться от любого вида второстепенного задания, сосредоточившись на своем обучении.;;;;;;;;;;;;;x
power_lifestyle_tooltip;Тренировать жизненный путь;;;;;;;;;;;;;x
power_lifestyle_tooltip_power_desc;Члены определенных гильдий могут научиться новым способам овладения своим искусством.;;;;;;;;;;;;;x
power_get_good_traits_tooltip;Стремиться к лучшим личностным качествам.;;;;;;;;;;;;;x
power_get_good_traits_tooltip_power_desc;Члены общества могут пассивно потерять плохие качества личности и получить хорошие.;;;;;;;;;;;;;x
power_learn_thuum_tooltip;Выучить Ту'ум;;;;;;;;;;;;;x
power_learn_thuum_power_desc;Серобородые могут преподавать Ту'ум своим ученикам. Драконорожденным будет намного легче учиться.;;;;;;;;;;;;;x
enable_quests_decision;Принимать небольшие задания;;;;;;;;;;;;;x;
enable_quests_decision_desc;Позволить вам получать второстепенные миссии.Это низкоранговые задания, которые не являются важными для поддержания членства в гильдии и их можно отменить, хотя они могут стать хорошим источником богатства и карьерного роста в Гильдии.;;;;;;;;;;;;;x;
enable_quests_decision_power_desc;Члены гильдии могут принять участие в незначительных квестах гильдии, получив золото и влияние в обществе.;;;;;;;;;;;;;x
power_necromancy_legality_tooltip;Статус Некромантии;;;;;;;;;;;;;x
power_necromancy_legality_tooltip_power_desc;Архмаги могут решать и изменять законность некромантии внутри своих членов, разрешая или запрещая ее изучение.;;;;;;;;;;;;;x
mages_tamriel_allow_necromancy;Разрешить некромантию в Гильдии Магов;;;;;;;;;;;;;x;
mages_tamriel_allow_necromancy_desc;Объявить, что некромантия является законным тайным искусством и позволить членам Гильдии Магов практиковать ее. Каждый член Гильдии Магов сможет впредь принять решение об изучении некромантии.;;;;;;;;;;;;;x;
mages_tamriel_allow_necromancy_power_desc;Архмаги Гильдии Магов могут объявить некромантию законной в гильдии, разрешив ее членам изучать ее.;;;;;;;;;;;;;x
mages_tamriel_ban_necromancy;Запретить некромантию в Гильдии Магов;;;;;;;;;;;;;x;
mages_tamriel_ban_necromancy_desc;Объявить, что некромантия больше не может практиковаться членами Гильдии Магов. У всех некромантов в Гильдии появится возможность отказаться от Некромантического Искусства или выйти из организации, чтобы продолжить практику.;;;;;;;;;;;;;x;
mages_tamriel_ban_necromancy_power_desc;Архимаги Гильдии Магов могут объявить Некромантию незаконной в Гильдии, запретив ее членам изучать ее и угрожая изгнать всех, кто уже практикует ее.;;;;;;;;;;;;;x
mages_akavir_allow_necromancy;Разрешить некромантию у Трансцендентных Архитекторов;;;;;;;;;;;;;x;
mages_akavir_allow_necromancy_desc;Объявить, что некромантия является законным тайным искусством и позволить Трансцендентным Архитекторам практиковать ее. Каждый архитектор впредь сможет принимать решение об изучении некромантии.;;;;;;;;;;;;;x;
mages_akavir_allow_necromancy_power_desc;Архимаги Трансцендентных Архитекторов могут объявить Некромантию законной в Гильдии, позволяя ее членам изучать ее.;;;;;;;;;;;;;x
mages_akavir_ban_necromancy;Запретить некромантию у Трансцендентных Архитекторов;;;;;;;;;;;;;x;
mages_akavir_ban_necromancy_desc;Объявить, что некромантия больше не может практиковаться Архитекторами Трансцендентного. У всех некромантов-архитекторов появится возможность отказаться от Некромантического Искусства или выйти из организации, чтобы продолжить практику.;;;;;;;;;;;;;x;
mages_akavir_ban_necromancy_power_desc;Архимаги Трансцендентных Архитекторов могут объявить Некромантию незаконной в Гильдии, запретив ее членам изучать ее и угрожая изгнать всех, кто уже практикует ее.;;;;;;;;;;;;;x
mages_study_necromancy;Изучать Некромантию;;;;;;;;;;;;;x;
mages_study_necromancy_desc;Используйте ресурсы вашей гильдии, чтобы начать изучение искусство Некромантии. Некроманты могут вызывать армии неживых слуг, но, как правило, люди относятся к этому с опаской и ужасом, если не принадлежат к специфическим культурам, где некромантия поощряется или не является чем-то запретным.;;;;;;;;;;;;;x;
CAN_TAKE_STUDY_NECROMANCY_DECISION_CT;Вы сможете §YИзучать Некромантию§!, вне зависимости от вашей религии и характера, начав процесс освоения Темных Искусств.;;;;;;;;;;;;;x
mitigate_blindness;Облегчить Слепоту;;;;;;;;;;;;;x;
mitigate_blindness_desc;Поскольку слепота распространена среди жрецов мотылька, их орден разработал методы обучения, которые позволяют компенсировать некоторые недостатки этого неудобного состояния. Приложив усилия, вы со временем также сможете обучиться этим методам.;;;;;;;;;;;;;x;
mitigate_blindness_power_desc;Члены жрецов мотылька научились смягчать побочные эффекты чтения древних свитков.;;;;;;;;;;;;;x
study_an_elder_scroll;Изучить Древний Свиток;;;;;;;;;;;;;x;
