lunatic_desc;Этот персонаж окончательно сошел с ума.;;;;;;;;;;;;;x
lustful;Похотливый;;;;;;;;;;;;;x
lustful_desc;Похоть снедает этого персонажа. Плотские утехи не одобряются священниками и создают проблемы в семейной жизни...;;;;;;;;;;;;;x
lycanthropy;Ликантропия;;;;;;;;;;;;;x
lycanthropy_desc;Этот персонаж проклят или благословлен, в зависимости от вашей точки зрения, ликантропией. Он является оборотнем.;;;;;;;;;;;;;x
lycan;Оборотень;;;;;;;;;;;;;x
lycan_desc;Этот персонаж проклят или благословлен, в зависимости от вашей точки зрения, ликантропией. Он является оборотнем.;;;;;;;;;;;;;x
LycanControlNoRing;[Root.GetLycanControlNoRing];;;;;;;;;;;;;x
LycanControlRing;[Root.GetLycanControlRing];;;;;;;;;;;;;x
known_lycan;Известный оборотень;;;;;;;;;;;;;x
known_lycan_desc;Этот персонаж известен, как проклятый или благословленый, в зависимости от вашей точки зрения, ликантропией. Он является оборотнем, личность которого была раскрыта.;;;;;;;;;;;;;x
known_lycan_benevolent;Доброжелательный оборотень;;;;;;;;;;;;;x
known_lycan_benevolent_desc;Этот персонаж является оборотнем, но он в состоянии полностью контролировать свои способности и инстинкты, и потому пытается мирно существовать с остальными живыми.;;;;;;;;;;;;;x
mages_guild;Гильдия Магов;;;;;;;;;;;;;x
mages_guild_desc;Гильдия Магов занимается поиском, сохранением и распределением магических знаний с приоритетом на то, чтобы все жители Тамриэля могли получить пользу от этих знаний.;;;;;;;;;;;;;x
maimed;Изувеченный;;;;;;;;;;;;;x
maimed_desc;Этот персонаж был искалечен. Должно произойти истинное чудо, чтобы вылечить такие травмы.;;;;;;;;;;;;;x
maimed_arm;Изувеченный (Рука);;;;;;;;;;;;;x
maimed_arm_desc;Этот персонаж лишился руки.;;;;;;;;;;;;;x
maimed_ear;Изувеченный (Ухо);;;;;;;;;;;;;x
maimed_ear_desc;У этого персонажа отрезано ухо.;;;;;;;;;;;;;x
maimed_eye;Изувеченный (Глаз);;;;;;;;;;;;;x
maimed_eye_desc;Этот персонаж лишился глаза.;;;;;;;;;;;;;x
maimed_leg;Изувеченный (Нога);;;;;;;;;;;;;x
maimed_leg_desc;Этот персонаж потерял ногу.;;;;;;;;;;;;;x
maimed_skull;Изувеченный (Треснувший череп);;;;;;;;;;;;;x
maimed_skull_desc;Этот персонаж получил трещину в черепе. Хотя она не оставила следов, кроме нескольких рубцов, некоторые изменения всё-таки заметны. Иногда этот персонаж может пускать слюни, глядя куда-то вдаль, находясь в четырёх стенах...;;;;;;;;;;;;;x
maimed_tongue;Изувеченный (Язык);;;;;;;;;;;;;x
maimed_tongue_desc;У этого персонажа был отрезан язык.;;;;;;;;;;;;;x
mane;Грива;;;;;;;;;;;;;x
mane_desc;Духовный и политический правитель Эльсвейра - Грива как отец религии каджитов и Грива как единый вождь двух крупнейших королевств в регионе, Анеквины и Пеллетина, формирующих Конфедерацию Эльсвейра.;;;;;;;;;;;;;x
maormer_desc;Маомеры, так же известные как морские эльфы или тропические эльфы - это раса меров, проживающих на островах Пиадонении к югу от Тамриэля.;;;;;;;;;;;;;x
melodious_voice;Мелодичный голос;;;;;;;;;;;;;x
melodious_voice_desc;Этот персонаж обладает приятным голосом, который звучит как пение птиц, или божественный хор.;;;;;;;;;;;;;x
monk_0;Сомнительный монах;;;;;;;;;;;;;x
monk_0_desc;Этот персонаж завершил свое обучение, но обладает лишь самыми элементарными духовными навыками.;;;;;;;;;;;;;x
monk;Монах;;;;;;;;;;;;;x
monk_desc;Этот мужчина доживает свои дни в монастыре, исключённый из нормального наследования.;;;;;;;;;;;;;x
nun;Монахиня;;;;;;;;;;;;;x
nun_desc;Эта женщина доживает свои дни в монастыре, исключённая из нормального наследования.;;;;;;;;;;;;;x
morag_tong;Мораг Тонг;;;;;;;;;;;;;x
morag_tong_desc;"Мораг Тонг - это тайное общество в пределах Тамриэля, с базой - и в основном там и ограниченное - в Морровинде. Название в переводе означает ""Гильдия лесников"", по аналогии с лесниками, что ходят в чаще среди деревьев и выбирают подходящее, чтобы затем срубить его.";;;;;;;;;;;;;x
musician;Музыкант;;;;;;;;;;;;;x
musician_desc;Лютня, арфа, труба или барабан, этого персонажа можно часто встретить играющим на одном из данных инструментов.;;;;;;;;;;;;;x
mute;Немой;;;;;;;;;;;;;x
mute_desc;Этот персонаж - немой. Его губы не произносят ни звука, а изо рта слышно только спокойное дыхание.;;;;;;;;;;;;;x
necromancer;Некромант;;;;;;;;;;;;;x
necromancer_desc;"Некромантия - это запретное искусство призыва и контроля мертвых. Некроманты, как правило, презираются в нормальном обществе, поэтому они часто принимают участие в ""теневых"" интригах или каким-нибудь образом связаны с разного рода культами.";;;;;;;;;;;;;x
nibenean_desc;Этот персонаж - Нибенеец, человек из восточного Сиродила. Нибенейцы являются потомками недийских рабов, которые служили айлейдам и были освобожденны Алессией. Дружелюбные и торжественные, нибенейцы хороши в магических и дипломатических областях, а так же могут стать эффективными торговцами.;;;;;;;;;;;;;x
nightblade_0;Неумелый ночной клинок;;;;;;;;;;;;;x
magician;Маг;;;;;;;;;;;;;x
magician_desc;Этот персонаж стал кем-то вроде мага-любителя. Хотя ему не хватает большого таланта, подготовки, и знаний, как у тех, кто посвятил свою жизнь магическим искусствам, он способен  использовать простые заклинания, чары и иллюзии.;;;;;;;;;;;;;x
nightblade_0_desc;Этот персонаж стремится стать Ночным клинком, только он боится темноты!;;;;;;;;;;;;;x
on_adventure;Приключенец;;;;;;;;;;;;;x
on_adventure_desc;Этот персонаж ушел далеко, отправившись на поиски приключений.;;;;;;;;;;;;;x
on_diplomatic;Дипломатическое поручение;;;;;;;;;;;;;x
on_diplomatic_desc;Этот персонаж отправился далеко, чтобы выполнить дипломатическое поручение для своего сюзерена.;;;;;;;;;;;;;x
on_mission;На миссии;;;;;;;;;;;;;x
on_mission_desc;Этот персонаж отправился на миссию.;;;;;;;;;;;;;x
on_pilgrimage;Паломник;;;;;;;;;;;;;x
on_tour;Путешественник;;;;;;;;;;;;;x
on_tour_desc;Этот персонаж совершает объезд своих владений. В течении этого времени государством управляет регентом.;;;;;;;;;;;;;x
on_pilgrimage_desc;Этот персонаж в настоящий момент совершает паломничество.;;;;;;;;;;;;;x
on_guild;Членство в Гильдии;;;;;;;;;;;;;x
on_guild_desc;Этот персонаж находится далеко от двора, и работает в составе Гильдии.;;;;;;;;;;;;;x
organizer;Организатор;;;;;;;;;;;;;x
organizer_desc;Этот персонаж является умелым организатором в вопросах снабжения и преодоления проблем транспортировки больших групп солдат из одной точки в другую.;;;;;;;;;;;;;x
painter;Художник;;;;;;;;;;;;;x
painter_desc;Когда люди говорят об искусстве, они часто обращаются к живописи как к акту передачи мыслей, слов, звуков или даже запахов на картины, что увидит каждый. Истинно великий живописец способен выразить те же чувства из собственной публики. ;;;;;;;;;;;;;x
paranoid;Параноик;;;;;;;;;;;;;x
paranoid_desc;В каждой тени этому персонажу чудятся враги, он никому не может доверять.;;;;;;;;;;;;;x
gambler;Азартный игрок;;;;;;;;;;;;;x
gambler_desc;Этот персонаж по-видимому проявляет нездоровый интерес к азартным играм, и его часто можно встретить играющим в кости или с игральными картами в руках.;;;;;;;;;;;;;x
equestrian;Наездник;;;;;;;;;;;;;x
equestrian_desc;Этот персонаж посвящает себя конным прогулкам и турнирам, и проводит большую часть своего времени верхом на лошадях.;;;;;;;;;;;;;x
patient;Терпеливый;;;;;;;;;;;;;x
patient_desc;Этот персонаж умеет быть терпеливым. Терпеливые личности намного лучше всех остальных.;;;;;;;;;;;;;x
perceptive;Зоркий;;;;;;;;;;;;;x
perceptive_desc;Этот персонаж видит намного лучше и дальше остальных.;;;;;;;;;;;;;x
pilgrim;Паломник;;;;;;;;;;;;;x
porphyric_hemophilia;Порфириновая Гемофилия;;;;;;;;;;;;;x
porphyric_hemophilia_desc;Этот персонаж заразился Порфириновой Гемофилией и становится существом ночи.;;;;;;;;;;;;;x
possessed;Одержимый;;;;;;;;;;;;;x
possessed_desc;Этот персонаж будто одержим злыми духами: что-то невнятно бормочет, плюется и набрасывается на тех, кто рядом, часто испытывает приступы неконтролируемой ярости.;;;;;;;;;;;;;x
powerful_voice;Мощный голос;;;;;;;;;;;;;x
powerful_voice_desc;Этот персонаж говорит мощным голосом, которым может убеждать друзей, пугать врагов и вдохновлять подчиненных.;;;;;;;;;;;;;x
pregnant;Беременна;;;;;;;;;;;;;x
pregnant_desc;Эта женщина ждет ребенка.;;;;;;;;;;;;;x
priest_0;Бесстрастный священник;;;;;;;;;;;;;x
priest_0_desc;Этот персонаж получил духовное образование, но совершенно бездарен за пределами своей области деятельности.  ;;;;;;;;;;;;;x
proud;Высокомерный;;;;;;;;;;;;;x
proud_desc;Это высокомерный персонаж. Высокомерные личности, как правило, честолюбивы и упорно трудятся, чтобы поднять свой престиж.;;;;;;;;;;;;;x
pure_altmer;Чистокровный;;;;;;;;;;;;;x
pure_altmer_desc;Этот альтмер следит за чистотой крови! Он истинный альтмер!;;;;;;;;;;;;;x
quick_desc;Этот персонаж умнее большинства других.;;;;;;;;;;;;;x
raht;Рат;;;;;;;;;;;;;x
raht_desc;Рат - это более крупная, сильная и зачастую гораздо более злая разновидность каджитов. Они рождаются тогда, когда Луны находятся в определённой фазе.;;;;;;;;;;;;;x
raht_lycan;Рат;;;;;;;;;;;;;x
raht_lycan_desc;Рат - это более крупная, сильная и зачастую гораздо более злая разновидность каджитов. Они рождаются тогда, когда Луны находятся в определённой фазе.;;;;;;;;;;;;;x
ravager;Опустошитель;;;;;;;;;;;;;x
ravager_desc;Этот персонаж широко известен как страшный грабитель и корсар, посвятивший свою жизнь битвам и войнам.;;;;;;;;;;;;;x
reachmen_representative;Представитель Ричменов;;;;;;;;;;;;;x
reachmen_representative_desc;Этот персонаж является представителем для часто мятежных ричменов.;;;;;;;;;;;;;x
rebel_slave;Восставший раб;;;;;;;;;;;;;x
rebel_slave_desc;Этот раб поднял оружие против своих прежних хозяев и ныне стремится освободить своих братьев и сестер по несчастью через кровопролитные битвы и сражения.;;;;;;;;;;;;;x
rebellious;Мятежник;;;;;;;;;;;;;x
rebellious_desc;Этот персонаж непокорен, всегда высмеивал и провоцировал власть, будучи недовольным своей судьбой.;;;;;;;;;;;;;x
reckless;Безрассудный;;;;;;;;;;;;;x
reckless_desc;Этот персонаж является безрассудным и дерзким. Он действует, не думая о последствиях, даже если они приведут к смерти.;;;;;;;;;;;;;x
rhetorician;Оратор;;;;;;;;;;;;;x
rhetorician_desc;Этот персонаж искусен в риторике, когда дело доходит до аргументов или общественных мероприятий, он как правило, выделяется.;;;;;;;;;;;;;x
ruthless;Беспощадный;;;;;;;;;;;;;x
ruthless_desc;Этот персонаж не останавливается ни перед чем для достижения поставленных целей и своими действиями проявляет мало сострадания и милосердия.;;;;;;;;;;;;;x
shadowscale;Тёмный ящер;;;;;;;;;;;;;x
shadowscale_desc;Этот аргонианин был рождён под знаком Тени и, таким образом, является Тёмным ящером.;;;;;;;;;;;;;x
shakes;Озноб;;;;;;;;;;;;;x
shakes_death;от озноба;;;;;;;;;;;;;x
shakes_desc;Этот персонаж страдает от легкой формы болезни, вызывающей физическую дрожь и сильные приступы трясучести.;;;;;;;;;;;;;x
shy;Застенчивый;;;;;;;;;;;;;x
shy_desc;Этот персонаж робок и стеснителен, что сказывается на дипломатическом умении.;;;;;;;;;;;;;x
sick_incapable;Недееспособный;;;;;;;;;;;;;x
sick_incapable_desc;Из-за проблем со здоровьем этот персонаж вынужден прожить свои оставшиеся дни в одном и том же положении, без какой-нибудь работы и под присмотром прислуги.;;;;;;;;;;;;;x
sickly;Болезненный;;;;;;;;;;;;;x
sickly_desc;Этот персонаж родился болезненным. Даже переменчивая погода, похоже, может привести к тому, что он ляжет в постель с лихорадкой.;;;;;;;;;;;;;x
sign_apprentice;Ученик (Знак Рождения);;;;;;;;;;;;;x
sign_apprentice_desc;Этот персонаж был рожден под знаком Ученика.;;;;;;;;;;;;;x
sign_atronach;Атронах (Знак Рождения);;;;;;;;;;;;;x
sign_atronach_desc;Этот персонаж был рожден под знаком Атронаха.;;;;;;;;;;;;;x
sign_lady;Леди (Знак Рождения);;;;;;;;;;;;;x
sign_lady_desc;Этот персонаж был рожден под знаком Леди. Леди укрепляет в стремлении к славе.;;;;;;;;;;;;;x
sign_lord;Лорд (Знак Рождения);;;;;;;;;;;;;x
sign_lord_desc;Этот персонаж был рожден под знаком Лорда. Лорд дает хорошее покровительство.;;;;;;;;;;;;;x
sign_lover;Любовник (Знак Рождения);;;;;;;;;;;;;x
sign_lover_desc;Этот персонаж был рожден под знаком Любовника. Любовник смягчает путешествие, поскольку каждый противостоит судьбе.;;;;;;;;;;;;;x
sign_mage;Маг (Знак Рождения);;;;;;;;;;;;;x
sign_mage_desc;Этот персонаж был рожден под знаком Мага. Было бы не очень мудро проверять его магические способности!;;;;;;;;;;;;;x
sign_ritual;Ритуал (Знак Рождения);;;;;;;;;;;;;x
sign_ritual_desc;Этот персонаж был рожден под знаком Ритуала. Ритуал дает больше скорости в дороге.;;;;;;;;;;;;;x
sign_serpent;Змей (Знак Рождения);;;;;;;;;;;;;x
sign_serpent_desc;Этот персонаж был рожден под знаком Змея. Змей будет жалить врагов, ищущих крови. ;;;;;;;;;;;;;x
sign_shadow;Тень (Знак Рождения);;;;;;;;;;;;;x
sign_shadow_desc;Этот персонаж был рожден под знаком Тени. Тень хорошо прячет от хитрых гончих судьбы.;;;;;;;;;;;;;x
sign_steed;Конь (Знак Рождения);;;;;;;;;;;;;x
sign_steed_desc;Этот персонаж был рожден под знаком Коня. Конь ускоряет на пути к судьбе.;;;;;;;;;;;;;x
sign_thief;Вор (Знак Рождения);;;;;;;;;;;;;x
sign_thief_desc;Этот персонаж был рожден под знаком Вора. Вор направляет шаги на пути к судьбе.;;;;;;;;;;;;;x
sign_tower;Башня (Знак Рождения);;;;;;;;;;;;;x
sign_tower_desc;Этот персонаж был рожден под знаком Башни. Башня даёт убежище в трудные времена.;;;;;;;;;;;;;x
sign_warrior;Воин (Знак Рождения);;;;;;;;;;;;;x
sign_warrior_desc;Этот персонаж был рожден под знаком Воина. Воин должен стать хорошим спутником, когда исчезает судьба.;;;;;;;;;;;;;x
silverhand;Серебряная рука;;;;;;;;;;;;;x
silverhand_desc;Серебряная рука  - это группа охотников на оборотней. Они враги Соратников, так  как знают, что элитой последних являются ликантропы. Охотники, присоединившиеся к  Серебряной руке , как известно, пользуются серебряными мечами и стремятся избавить Скайрим от оборотней.;;;;;;;;;;;;;x
skooma_addiction;Скумовый наркоман;;;;;;;;;;;;;x
skooma_addiction_death;Смерть от скумовой зависимости.;;;;;;;;;;;;;x
skooma_addiction_desc;Этот персонаж пристрастился к скуме - наркотическому напитку, сделанному из лунного сахара.;;;;;;;;;;;;;x
slob;Неряха;;;;;;;;;;;;;x
slob_desc;Неряхи не особо заботятся о своей внешности и зачастую не нравятся другим персонажам. Живя в грязном доме и редко стирая свою вещи, они, на удивление , получают небольшой бонус к здоровью.;;;;;;;;;;;;;x
slothful;Ленивый;;;;;;;;;;;;;x
slothful_desc;Этот персонаж поразительно ленив. Весьма отрицательная черта характера.;;;;;;;;;;;;;x
slovenly;Неопрятный;;;;;;;;;;;;;x
slovenly_desc;Неопрятные люди редко следят за своей внешностью и гигиеной, предпочитая отдавать свое время другим сферам их жизни.;;;;;;;;;;;;;x
slow;Тупой;;;;;;;;;;;;;x
slow_desc;Этому персонажу не повезло с интеллектом.;;;;;;;;;;;;;x
strange;Странный;;;;;;;;;;;;;x
strange_desc;У этого персонажа странная аура.;;;;;;;;;;;;;x
stressed;Стресс;;;;;;;;;;;;;x
stressed_desc;Этот персонаж считает бремя своих проблем и даже жизни почти невыносимым.;;;;;;;;;;;;;x
strong;Сильный;;;;;;;;;;;;;x
strong_desc;Этот персонаж наделен мощным телосложением.;;;;;;;;;;;;;x
strong_lycan;Сильный;;;;;;;;;;;;;x
strong_lycan_desc;Этот персонаж наделен мощным телосложением.;;;;;;;;;;;;;x
stutter;Заика;;;;;;;;;;;;;x
stutter_desc;Этот персонаж - заика, что раздражает как друзей, так и врагов, а также ухудшает навык дипломатии.;;;;;;;;;;;;;x
swampfever;Болотная лихорадка;;;;;;;;;;;;;x
swampfever_desc;Серьёзное заболевание, влияющее на силу и выносливость больного. Симптомы: высокая температура, бред. Но внешние признаки не особо заметны.;;;;;;;;;;;;;x
swamp_terrain_leader;Командир в болотной местности;;;;;;;;;;;;;x
swamp_terrain_leader_desc;Этот персонаж изучал тактику и стратегию, касающиеся  ведения войны в зловонных болотах и топях.;;;;;;;;;;;;;x
syphilitic_esm;Болеет сифилисом;;;;;;;;;;;;;x
syphilitic_esm_desc;Этот персонаж страдает от сифилиса.;;;;;;;;;;;;;x
tall;Высокий;;;;;;;;;;;;;x
tall_desc;Этот персонаж необычайно высокий.;;;;;;;;;;;;;x
temperate;Умеренный;;;;;;;;;;;;;x
temperate_desc;Этот человек верит в добродетель умеренности. Это ценная черта для правителей и управляющих. Однако, учитывая диеты и другие самоограничения, их энергичность страдает.;;;;;;;;;;;;;x
thief_0;Неумелый вор;;;;;;;;;;;;;x
thief_0_desc;Этот персонаж стремится стать вором, но это получается у него не слишком хорошо.;;;;;;;;;;;;;x
thrall;Тралл (прислужник);;;;;;;;;;;;;x
thrall_desc;Лич, который правит развращенной землей должен так же развращать своих вассалов, иначе они восстанут и попробуют вернуть жизнь в королевство. Это существо имеет настолько развращенную душу, что у него отсутсвует все, кроме смутного чувства свободы мышления и контроля.;;;;;;;;;;;;;x
throat_slit;Перерезанное горло;;;;;;;;;;;;;x
throat_slit_desc;[This.GetFirstName] перерезали [This.GetHerHis] горло при попытке убийства.. [This.GetSheHeCap] больше не может говорить, но в отличие от того, чтобы быть немым, это не может быть передано его детям.;;;;;;;;;;;;;x
thuum;Ту'ум;;;;;;;;;;;;;x
thuum_desc;Фус Ро ДАХ!;;;;;;;;;;;;;x
thuum_1;Ту'ум - базовые знания;;;;;;;;;;;;;x
thuum_1_desc;Этот персонаж обладает путь и несколько ограниченным, но тем не менее мощным пониманием того, как преобразовывать свою жизненную энергию в Крик.;;;;;;;;;;;;;x
thuum_2;Ту'ум - Опытный;;;;;;;;;;;;;x
thuum_2_desc;Этот персонаж вооружен могучим Голосом, способным вызывать Крики впечатляющей силы.;;;;;;;;;;;;;x
thuum_3;Мастер Ту'ума;;;;;;;;;;;;;x
thuum_3_desc;Законы Аурбиса - это лишь мелкие конструкции для этого персонажа, который может оспаривать основы самой реальности, благодаря ужасающей абсолютной истинности своего Ту'ума.;;;;;;;;;;;;;x
tiber_descend;Потомок Тайбера Септима;;;;;;;;;;;;;x
tiber_descend_desc;Предком этого персонажа был никто иной, как Тайбер Септим.;;;;;;;;;;;;;x
tiber_septim;Тайбер Септим;;;;;;;;;;;;;x
tiber_septim_desc;Это легендарный Тайбер Септим, или Хьялти Раннебородый, которому суждено править Империей стать Богом в качестве Талоса - Девятого Божества.;;;;;;;;;;;;;x
trader_0;Неумелый торговец;;;;;;;;;;;;;x
trader_0_desc;Этот персонаж утверждает, что он отличный торговец, но на самом деле его навык красноречия и дипломатия требуют большой доработки.;;;;;;;;;;;;;x
trusting;Доверчивый;;;;;;;;;;;;;x
trusting_desc;Из доверчивых персонажей выходят плохие интриганы, но хорошие друзья.;;;;;;;;;;;;;x
ugly;Уродливый;;;;;;;;;;;;;x
ugly_desc;У этого персонажа такое отвратительное лицо, что невозможно смотреть на него без слез...;;;;;;;;;;;;;x
vampire_c;Вампир;;;;;;;;;;;;;x
vampire_c_desc;Этот персонаж - вампир из Сиродила. Эти вампиры давно заключили договор с Клавикусом Вайлом, и теперь им легче прятаться среди смертных.;;;;;;;;;;;;;x
vampire_s;Странный;;;;;;;;;;;;;x
vampire_s_desc;У этого персонажа странная аура.;;;;;;;;;;;;;x
vampire;Вампир;;;;;;;;;;;;;x
vampire_desc;Вампир – сверхъестественным существо, обычно оживший труп, который ночью пьет кровь спящих людей, рабов и других жертв. Вампиры Тамриэля - это мертвецы, что ненавидят живых и охотятся на них, часто не понимая других и запутываясь в собственных вопросах о смысле жизни.;;;;;;;;;;;;;x
vampire_stage_1_stat_change;Без изменения статистики;;;;;;;;;;;;;x
vampire_stage_2_stat_change;* §R-1§! Дипломатия\n* §Y+1§! Интрига\n* §Y+1§! Образование;;;;;;;;;;;;;x
vampire_stage_3_stat_change;* §R-2§! Дипломатия\n* §Y+1§! Военный\n* §Y+2§! Интрига\n* §Y+1§! Образование;;;;;;;;;;;;;x
vampire_stage_4_stat_change;* §R-3§! Дипломатия\n* §Y+2§! Военный\n* §Y+2§! Интрига\n* §Y+2§! Образование;;;;;;;;;;;;;x
vampire_pure_blooded_stat_change;* §Y+2§! Дипломатия\n* §Y+2§! Военный\n* §Y+2§! Интрига\n* §Y+2§! Образование;;;;;;;;;;;;;x
known_vampire;Известный вампир;;;;;;;;;;;;;x
known_vampire_desc;Вампир – сверхъестественным существо, обычно оживший труп, который ночью пьет кровь спящих людей, рабов и других жертв. Вампиры Тамриэля - это мертвецы, что ненавидят живых и охотятся на них, часто не понимая других и запутываясь в собственных вопросах о смысле жизни. Всем известно, что этот персонаж - вампир.;;;;;;;;;;;;;x
known_vampire_benevolent;Доброжелательный вампир;;;;;;;;;;;;;x
known_vampire_benevolent_desc;Этот персонаж является вампиром, но он не пьет кровь живых и разумных существ и вообще старается избегать такого питания, либо же отдает предпочтение крови из уже готовых блюд.;;;;;;;;;;;;;x
vain;Тщеславный;;;;;;;;;;;;;x
vain_desc;Тщеславие может быть одновременно как и полезным, так и вредным качеством. Хотя этот персонаж всегда одет по последнему слову моды, хорошо ухожен и благоухает, на свой внешний вид он тратит огромные силы и средства.;;;;;;;;;;;;;x
vampire_l;Лорд-вампир;;;;;;;;;;;;;x
vampire_l_desc;Лорд-вампир – невероятно могущественный вампир. Только очень древние или измененные самим Молаг Балом вампиры могут дойти до такого состояния. Их очень боятся, но к счастью для живых, лорды-вампиры очень редкие существа.;;;;;;;;;;;;;x
vampire_descendant;Странный;;;;;;;;;;;;;x
vampire_descendant_desc;У этого персонажа странная аура.;;;;;;;;;;;;;x
veteran_leader_1;Опытный;;;;;;;;;;;;;x
veteran_leader_1_desc;Этот воин испытал свою храбрость в бою и вышел победителем, опираясь на свое лидерство и мастерство. ;;;;;;;;;;;;;x
veteran_leader_2;Закаленный;;;;;;;;;;;;;x
veteran_leader_2_desc;Битва ожесточила победителя многих сражений - этот воин знает, что такое настоящее побоище.;;;;;;;;;;;;;x
veteran_leader_3;Ветеран;;;;;;;;;;;;;x
veteran_leader_3_desc;Этот воин пережил множество сражений и как победитель, и как проигравший. Его тактика безупречна, а навыки не раз доказали себя в битве.;;;;;;;;;;;;;x
veteran_leader_4;Элитный;;;;;;;;;;;;;x
veteran_leader_4_desc;Эксперт командует армией на поле боля, потери среди его людей малы.;;;;;;;;;;;;;x
veteran_leader_5;Легендарный;;;;;;;;;;;;;x
veteran_leader_5_desc;Известный, как один из величайшей полководцев мира, этот стратег - пример для [Root.GetRaceYoung] дворян, что хотят освоить искусство войны.;;;;;;;;;;;;;x
warlord;Завоеватель;;;;;;;;;;;;;x
warlord_desc;Этот персонаж, известный разжигатель войн, захватил власть с помощью меча, растоптав своими ногами страны и государства Нирна.;;;;;;;;;;;;;x
weak;Слабый;;;;;;;;;;;;;x
weak_desc;[Root.GetWeakDesc];;;;;;;;;;;;;x
wounded;Раненый;;;;;;;;;;;;;x
wounded_desc;Этот персонаж был серьезно ранен. Повреждения могут зажить самостоятельно, но чтобы избежать инфекции или болезни, вы должны посетить хирурга.;;;;;;;;;;;;;x
wroth;Гневный;;;;;;;;;;;;;x
wroth_desc;Этот персонаж, безусловно, обладает очень вспыльчивым характером.;;;;;;;;;;;;;x
wrymouth;Криворотый;;;;;;;;;;;;;x
wrymouth_desc;У этого персонажа деформированная челюсть, поэтому его рот всегда будет кривоват.;;;;;;;;;;;;;x
zealous;Набожный;;;;;;;;;;;;;x
zealous_desc;Этот персонаж очень религиозен и терпеть не может еретиков, неверных и язычников.;;;;;;;;;;;;;x
v_breton;Бретон;;;;;;;;;;;;;x
v_breton_desc;Этот персонаж Бретон, человек из Хай-Рока. Из-за своих эльфийских предков бретоны являются очень сильными магами. ;;;;;;;;;;;;;x
v_imperial;Имперец;;;;;;;;;;;;;x
v_imperial_desc;Этот персонаж - Имперец, человек из провинции Сиродил. Имперцы сильные бойцы и хорошие дипломаты.;;;;;;;;;;;;;x
v_colovian;Коловианец;;;;;;;;;;;;;x
v_colovian_desc;Железная рука Сиродила: твердая, непоколебимая и постоянно бдительная. Коловианцы происходят от Сиро-нордов - потомков северных завоевателей и местных недийских народов. Имея очень организованное общество, коловианцы больше всего заботятся о военном ремесле и лидерстве, чем остальные расы (по крайне мере им так нравится думать). ;;;;;;;;;;;;;x
v_nibenean;Нибенеец;;;;;;;;;;;;;x
v_nibenean_desc;Этот персонаж - Нибенеец, человек из восточного Сиродила. Нибенейцы являются потомками недийских рабов, которые служили айлейдам и были освобожденны Алессией. Дружелюбные и торжественные, нибенейцы хороши в магических и дипломатических областях, а так же могут стать эффективными торговцами.;;;;;;;;;;;;;x
v_orsimer;Орсимер;;;;;;;;;;;;;x
v_orsimer_desc;Этот персонаж - Орк, зверолюд из Ротгарианских гор. Они известны своими боевыми навыками, мужеством и выносливостью. Хотя они и считаются эльфами, орки, как правило, долго не живут.;;;;;;;;;;;;;x
v_reachman;Ричмен;;;;;;;;;;;;;x
v_reachman_desc;Ричмены, также известные как Ведьмаки Хай Рока, являются потомками бретонцев и нордов, которые смогли создать отдельную, уникальную культуру с собственным бытом и порядком в пограничном районе между Скайримом и Хай Роком - Пределе.;;;;;;;;;;;;;x
v_nord;Норд;;;;;;;;;;;;;x
v_nord_desc;Этот персонаж - Норд, потомок первых людских поселенцев в Тамриэле.  Суровая погода родного Скайрима сделала их невероятно устойчивыми к холоду. ;;;;;;;;;;;;;x
v_argonian;Аргонианин;;;;;;;;;;;;;x
v_argonian_desc;Этот персонаж - Аргонианин, хладнокровная рептилия из болот Аргонии. У них есть естественная сопротивляемость к любым видам болезний и зелий, им нужно полагаться на скрытность, чтобы выжить.;;;;;;;;;;;;;x
v_khajiit;Каджит;;;;;;;;;;;;;x
v_khajiit_desc;Этот персонаж - Каджит, зверолюд из Эльсвейра. Они умны и проворны, что делает их хорошими убийцами.;;;;;;;;;;;;;x
v_redguard;Редгард;;;;;;;;;;;;;x
v_redguard_desc;Этот персонаж - Редгард, человек из заслушивых земель Хаммерфелла. Они рождены для битвы и имеют естественное сопротивление ядам. ;;;;;;;;;;;;;x
v_akaviri;Акавирец;;;;;;;;;;;;;x
v_akaviri_desc;Этот персонаж человек-акавирец с северной части Восточного Континента. Этот народ известен своей почти незыблемой силой воли, хорошими способностями к правлению и боевой доблестью.;;;;;;;;;;;;;x
v_kamal;Камаль;;;;;;;;;;;;;x
v_kamal_desc;"Камаль - стойкие и крепкие люди южного Акавира. В прошлом они часто совершали набеги на север - в более плодородные земли Акавира, и чтоб оставаться ближе к дому в зимние месяца у них появилось тайное мастерство ""снежных демонов"", использованное Цаэски и Танг Мо как оскорбление камаль, но сейчас они носят это прозвище с гордостью.";;;;;;;;;;;;;x
v_potun;По Тун;;;;;;;;;;;;;x
v_potun_desc;По Тун - это раса зверолюдей, похожих на тигров (и в некотором роде на каджитов), из пустынных регионов Акавира.;;;;;;;;;;;;;x
v_quey;Квей;;;;;;;;;;;;;x
v_quey_desc;Этот персонаж - Квей, житель архипелагов между Тамриэлем и Акавиром. Из них часто выходят умелые дипломаты и интриганы, но они менее искусны в магии.;;;;;;;;;;;;;x
v_tangmo;Танг Мо;;;;;;;;;;;;;x
