armor_saviors_hide;Шкура Спасителя;;;;;;;;;;;;;x;
armor_saviors_hide_desc;Это артефакт даэдрического принца охоты Хирсина. Шкура обладает способностью отражать магию. Легенда говорит, что Хирсин наградил шкурой первого и последнего смертного, который сумел выбраться из его охотничьих угодий. Из этой шкуры неизвестный смертный и сделал эту магическую кирасу, которая должна была помочь ему в дальнейших приключениях. Другая версия гласит, что кираса сделана не ДЛЯ этого смертного, а ИЗ него в качестве предупреждения всем, кто подумает о противостоянии Хирсину в будущем. Эта кираса переходит от одного героя к другому, как будто имеет собственный разум.;;;;;;;;;;;;;x;
pet_scamp;Скамп (Слуга);;;;;;;;;;;;;x;
pet_scamp_desc;Этот персонаж умудрился подчинить себе скампа, маленького ленивого даэдра. Такие даэдра обычно могут лишь ненадолго проникать в Нирн, если барьеры между мирами в сохранности. Скампы служат Мехруну Дагону...;;;;;;;;;;;;;x;
scourge;Бич Даэдра;;;;;;;;;;;;;x;
scourge_desc;Бич Даэдра — сильная булава,  благословленная принцем даэдра Малакатом, сделанная из священного эбонита в Огнях Фикледайра. Легендарное оружие Маккана, она служила жестоким оружием для отправки темных духов обратно в Обливион, а теперь сопровождает искателей приключений в странствиях по дорогам Тамриэля.;;;;;;;;;;;;;x;
shimsil;Шимсил;;;;;;;;;;;;;x;
shimsil_desc;Зачарованный короткий эбонитовый клинок. Пока не особо известный, но тем не менее он высоко ценится среди авантюристов и тёмных личностей.;;;;;;;;;;;;;x;
weapon_sword_silver;Серебряный Меч;;;;;;;;;;;;;x;
weapon_sword_silver_desc;Редкое оружие из хорошей стали, инкрустированное серебром. Есть мнение, что серебро способно уничтожать нежить и магические существа гораздо эфективнее, нежели обычная сталь.;;;;;;;;;;;;;x;
weapon_sword_silver_superior;Превосходный Серебряный Меч;;;;;;;;;;;;;x
weapon_sword_silver_superior_desc;Редкое оружие из хорошей стали, инкрустированное серебром. Есть мнение, что серебро способно уничтожать нежить и магические существа гораздо эфективнее, нежели обычная сталь.;;;;;;;;;;;;;x
weapon_sword_silver_flawless;Безупречный Серебряный Меч;;;;;;;;;;;;;x
weapon_sword_silver_flawless_desc;Редкое оружие из хорошей стали, инкрустированное серебром. Есть мнение, что серебро способно уничтожать нежить и магические существа гораздо эфективнее, нежели обычная сталь.;;;;;;;;;;;;;x
pet_skeever;Злокрыс (Питомец);;;;;;;;;;;;;x;
pet_skeever_desc;Отвратительная огромная крыса, как правило, является переносчиком заболеваний и вредителем. Обычно их не держат в качестве домашних животных... некоторые люди просто очень странные.;;;;;;;;;;;;;x;
skeleton_key;Скелетный ключ;;;;;;;;;;;;;x;
skeleton_key_desc;Скелетный ключ (Ключ скелета) — даэдрический артефакт, созданный принцессой даэдра Ноктюрнал. Этот артефакт — вечная, неломающаяся отмычка. Торговцы Сиродиила спали бы спокойней, исчезни этот артефакт из нашего мира. Но зачем им говорить, что он у нас?;;;;;;;;;;;;;x;
skullcrusher;Крушитель черепов;;;;;;;;;;;;;x;
skullcrusher_desc;Крушитель Черепов – это очень большое и очень мощное оружие. Этот боевой молот был создан великим кузнецом Хильбонгардом Роламусом и зачарован магом Дорахом Гусалом. Сталь магически укреплена, но оружие при этом осталось очень лёгким, так что молот бьет со страшной силой и скоростью. Этот молот был предназначен для демонстрации на празднике, но воры добрались до него раньше. Крушитель путешествует по Тамриэлю в поисках своих создателей.;;;;;;;;;;;;;x;
skull_corruption;Череп Порчи;;;;;;;;;;;;;x;
skull_corruption_desc;Каким отвратительным и странным оружием вы владеете, я никогда не видел его раньше.;;;;;;;;;;;;;x;
pet_snake;Змея (Питомец);;;;;;;;;;;;;x;
pet_snake_desc;Крупная прирученная змея вьется на этом персонаже.;;;;;;;;;;;;;x;
weapon_dagger_souldrink;Пьющий души;;;;;;;;;;;;;x;
weapon_dagger_souldrink_desc;Пьющий души – даэдрический зачарованный клинок. Поглощает души убитых его лезвием, и как следствие усиливает способности владеющего им волшебника в области магии и обаяния.;;;;;;;;;;;;;x;
spear_bitter_mercy;Копье Горькой Милости;;;;;;;;;;;;;x;
spear_bitter_mercy_desc;Копье Горькой Милости — один из наиболее таинственных артефактов в истории. О нем не известно почти ничего. О нем нет никаких писаных легенд, но многие упоминают о его даэдрическом происхождении. Единственная известная легенда, упоминающая о нем — это легенда о герое, который с помощью этого копья победил Мехруна Дагона и отвоевал Баттлспайр. С этого времени Копье Горькой Милости редко появлялось в Тамриэле.;;;;;;;;;;;;;x;
spell_breaker;Разрушитель Заклинаний;;;;;;;;;;;;;x;
spell_breaker_desc;Разрушитель заклинаний внешне выглядит как большой Двемерский щит, на самом деле – одна из наиболее древних реликвий Тамриэля. Кроме того, что этот щит сыграл большую историческую роль в Битве Роуркена-Шалидора, он предохраняет носителя практически от любого заклятия – отражая магию или накладывая заклятие тишины на того, кто пытается читать заклинания. Говорят, что Разрушитель ищет своего первого владельца и ни с кем не остается надолго. Но для большинства даже кратковременное владение Разрушителем дает большую силу.;;;;;;;;;;;;;x;
staff_magnus;Посох Магнуса;;;;;;;;;;;;;x;
staff_magnus_desc;Посох Магнуса - один из старейших артефактов Тамриэля, был создан Магнусом как некая метафизическая батарейка. При использовании он вбирает в себя магическую энергию жертвы и восстанавливает жизненную энергию носителя. Это единственный в мире артефакт, которому хватает мощности удерживать в себе силу Магнуса.;;;;;;;;;;;;;x;
steel_greatsword;Стальной двуручный меч;;;;;;;;;;;;;x;
steel_greatsword_desc;Шедевр кузнечной работы, выкованный мастером-оружейником из лучшей руды Скайрима.;;;;;;;;;;;;;x;
stormforge;Громовой кузнец;;;;;;;;;;;;;x;
stormforge_desc;Мощная зачарованная двемерская алебарда.;;;;;;;;;;;;;x;
stormkiss;Поцелуй бури;;;;;;;;;;;;;x;
stormkiss_desc;Артефакт не слишком известный. Поцелуй бури - это зачарованный боевой топор, созданный скаалами.;;;;;;;;;;;;;x;
weapon_sunder;Разделитель;;;;;;;;;;;;;x;
weapon_sunder_desc;Разделитель - одноручный молот, один из Инструментов главного двемерского Тонального архитектора Кагренака. Был создан для сбора и фокусировки энергии Сердца Лорхана.;;;;;;;;;;;;;x;
weapon_sunder_false;Абсолютно настоящий Разделитель;;;;;;;;;;;;;x
weapon_sunder_false_desc;Разделитель - одноручный молот, один из Инструментов главного двемерского Тонального архитектора Кагренака. Вместе с Призрачным Стражем и Разрубателем, это набор инструментов, необходимых для обработки сердца Лорхана, однако этот молот кажется несколько подозрительным...;;;;;;;;;;;;;x
tamriel_map;Карта Тамриэля;;;;;;;;;;;;;x;
tamriel_map_desc;Это довольно подробная, искусно нарисованная карта Тамриэля. Она была создана по велению потентата Савириена-Чорака, но была не завершена на момент его смерти. Самобытный художник, который как считается, был главным картографом империи, лорд Артмодеус работал над картой в течение многих лет после этого, и наконец представил шедевр публике в период Междуцарствия.;;;;;;;;;;;;;x;
telvanni_amulet_seer;Амулет Провидца;;;;;;;;;;;;;x;
telvanni_amulet_seer_desc;Амулет Провидца  это древний двемерский артефакт, перешедший во владение Дома Телванни много веков назад и за это время ставший ценной семейной реликвией.;;;;;;;;;;;;;x;
telvanni_robes_archmagister;Роба Архимагистра;;;;;;;;;;;;;x;
telvanni_robes_archmagister_desc;Заколдованная роба архимагистра Дома Телванни. Важная семейная реликвия.;;;;;;;;;;;;;x;
telvanni_staff_archmagister;Посох Архимагистра;;;;;;;;;;;;;x;
telvanni_staff_archmagister_desc;Является официальным символом власти архимагистра Дома Телванни.;;;;;;;;;;;;;x;
telvanni_tome;Гримуар Дома Телванни;;;;;;;;;;;;;x;
telvanni_tome_desc;Эта большая, богато украшенная книга - один из крупнейших источников знаний о магии в Тамриэле. Важнейшая реликвия дома Телванни, содержит в себе многовековые исследования в области волшебных искусств.;;;;;;;;;;;;;x;
vampire_hand;Рука вампира;;;;;;;;;;;;;x;
vampire_hand_desc;Сморщенная, высохшая рука, принадлежавшая древнему вампиру. Как магический предмет, обладает некой силой.;;;;;;;;;;;;;x;
veloths_judgement;Правосудие Велота;;;;;;;;;;;;;x;
veloths_judgement_desc;Говорят, он был личным оружием самого Святого Велота. Этот даэдрический молот почитается в качестве святыни народом данмеров и является символом власти у высших должностных лиц.;;;;;;;;;;;;;x;
volendrung;Волендранг;;;;;;;;;;;;;x;
volendrung_desc;"Хотя данный молот по не известным причинам стал артефактом даэдрического принца Малаката, не он создавал его. Это — двемерский артефакт, известный также как Молот Могущества" и "Молот Хаммерфелла". Был создан двемерским кланом Роуркен. По легенде, когда клан Роуркен отправился в добровольное изгнание из Морровинда, отказавшись от мира с кимерами, предводитель их клана швырнул молот через весь Тамриэль, обещая вести свой клан туда, куда он упадет. Та территория, куда приземлился Волендранг, и где остановились двемеры Роуркена, была названа Волленфелл, что означает — "Земля Молота" (территория современного Хаммерфелла). Выполняя обещание, Роукен основали там город Воленфелл — столицу Западных двемеров. Этот молот способен парализовать врагов и высасывать у них силу. Также Волендранг склонен к исчезновению, как и создавшие его двемеры."";;;;;;;;;;;;;x;
wabbajack;Ваббаджек;;;;;;;;;;;;;x;
wabbajack_desc;Ваббаджек или Ваббаджак — даэдрический артефакт, созданный Шеогоратом. Является воплощением своего хозяина и всех его худших качеств.;;;;;;;;;;;;;x;
wagonwheelhat;Боевая шляпа - Колесо Телеги;;;;;;;;;;;;;x;
wagonwheelhat_desc;Шляпа, сделанная из колеса, оторванного от телеги, потерпевшей крушение. Этот головной убор носят самые свирепые и безумные воины-босмеры.;;;;;;;;;;;;;x;
warhorse;Боевой конь (Питомец);;;;;;;;;;;;;x;
warhorse_desc;Крупный, могучий боевой конь. На таком не стыдно выехать на турнир или поле боя.;;;;;;;;;;;;;x;
warlocks_ring;Кольцо Чернокнижника;;;;;;;;;;;;;x;
warlocks_ring_desc;Кольцо Чернокнижника Архимага Сирабана – один из наиболее популярных артефактов в Тамриэле, из описываемых в мифах и сказках. Согласно сказаниям, Сирабан спас весь континент, используя это кольцо, и с тех пор оно помогает искателям приключений достигать возвышенных целей.;;;;;;;;;;;;;x;
wisp;Блуждающий огонёк (Слуга);;;;;;;;;;;;;x;
wisp_desc;Блуждающий огонек - светящееся магическое существо и очень опасный противник, однако этот маг как-то умудрился подчинить его своей воле.;;;;;;;;;;;;;x;
armor_wraithguard;Призрачный страж;;;;;;;;;;;;;x;
armor_wraithguard_desc;Эта перчатка — один из Инструментов главного двемерского Тонального Архитектора Кагренака. Создана для защиты от смертоносного воздействия Разрубателя и Разделителя. Вместе эти три артефакта являются инструментами, необходимыми для черпания энергии из сердца Лорхана.;;;;;;;;;;;;;x;
wraithguard_training_tt;Требует специальной подготовки, чтобы экипировать, и довольно смертоносен для тех, кто попытается сделать это без подготовки.;;;;;;;;;;;;;x
wraithguard_equipped_tt;Экипирование инструментов Кагренака требует, чтобы вы экипировали артефакт Призрачный страж.;;;;;;;;;;;;;x
ysgramors_tooth;Зуб Исграмора;;;;;;;;;;;;;x;
ysgramors_tooth_desc;Эта небольшая древняя реликвия является пожелтевшим коренным зубом легендарного Исграмора, который не только создал нордическую письменность, но и заложил основы первой Империи Скайрима. Он также был основателем города Виндхельм.;;;;;;;;;;;;;x;
mithril_armour;Мифриловая броня;;;;;;;;;;;;;x;
mithril_armour_desc;Замечательные сверкающие мифриловые доспехи.;;;;;;;;;;;;;x;
orcish_armour;Оркский доспех;;;;;;;;;;;;;x;
orcish_armour_desc;Устрашающая тяжелая оркская броня.;;;;;;;;;;;;;x;
mundane_staff;Магический посох;;;;;;;;;;;;;x;
mundane_staff_desc;Посох, обладающий некой магической силой. Такие посохи обычно используют волшебники, чтобы сосредоточиться на заклинаниях.;;;;;;;;;;;;;x;
amulet_of_usheeja;Амулет Ушиижи;;;;;;;;;;;;;x;
amulet_of_usheeja_desc;Амулет аргонианского происхождения, изготовленный из зуба давно забытого зверя, выгравированный и зачарованный примитивной магией Хиста. Когда владелец сжимает его, то амулет наполняет его руки и оружие могущественной ледяной магией, повышая боевое мастерство своего хозяина.;;;;;;;;;;;;;x;
amulet_of_zenithar_whispers;Шёпот Зенитара;;;;;;;;;;;;;x;
amulet_of_zenithar_whispers_desc;Точное происхождение этого амулета затеряно в тумане времени, неизвестно,  действительно ли он создан Зенитаром, или каким-то образом был посвящен ему. Но этот амулет является одним из наиболее популярных артефактов среди меркантильно настроенных людей Нирна.;;;;;;;;;;;;;x;
amulet_of_ahemmusa;Камень Безумия Ахеммуза;;;;;;;;;;;;;x;
amulet_of_ahemmusa_desc;Одна из реликвий племени Ахеммуза, жителей Эшленда, которая, наряду с другими реликвиями, используется в качестве символа власти. Это часть их племенных регалий, передающихся лидерами кланов из поколения в поколение, до пришествия Нереварина.;;;;;;;;;;;;;x;
amulet_of_urshilaku;Зубы Уршилаку;;;;;;;;;;;;;x;
amulet_of_urshilaku_desc;Одна из реликвий племени Уршилаку, жителей Эшленда, которая, наряду с другими реликвиями, используется в качестве символа власти. Это часть их племенных регалий, передающихся лидерами кланов из поколения в поколение, до пришествия Нереварина.;;;;;;;;;;;;;x;
amulet_of_zainab;Пояс Зайнаб;;;;;;;;;;;;;x;
amulet_of_zainab_desc;Одна из реликвий племени Зайнаб, жителей Эшленда, которая, наряду с другими реликвиями, используется в качестве символа власти. Это часть их племенных регалий, передающихся лидерами кланов из поколения в поколение, до пришествия Нереварина.;;;;;;;;;;;;;x;
amulet_of_domination;Амулет Господства;;;;;;;;;;;;;x;
amulet_of_domination_desc;"Довольно опасный артефакт Амулет Господства" носили завоеватели, тираны, несколько правителей и правительниц, у него трагическая и легендарная история."";;;;;;;;;;;;;x;
amulet_of_shadows;Амулет Теней;;;;;;;;;;;;;x;
amulet_of_shadows_desc;Для тех, кто хочет оставаться невидимыми, Амулет Теней - ценная находка, предлагающая ворам, убийцам и другим недобрым личностям, теневой покров, где бы они не находились.;;;;;;;;;;;;;x;
amulet_of_dibella;Амулет Дибеллы;;;;;;;;;;;;;x;
amulet_of_dibella_desc;Один из священных Амулетов Божеств, посвященный Дибелле, Богине Красоты.;;;;;;;;;;;;;x;
amulet_of_mara;Амулет Мары;;;;;;;;;;;;;x;
amulet_of_mara_desc;Один из священных Амулетов Божеств, посвященный Маре, Богине-Матери.;;;;;;;;;;;;;x;
amulet_of_talos;Амулет Талоса;;;;;;;;;;;;;x;
amulet_of_talos_desc;Один из священных Амулетов Божеств, посвященный Талосу, Богу-Герою человечества.;;;;;;;;;;;;;x;
amulet_of_kynareth;Амулет Кинарет;;;;;;;;;;;;;x;
amulet_of_kynareth_desc;Один из священных Амулетов Божеств, посвященный Кинарет, богине воздуха.;;;;;;;;;;;;;x;
amulet_of_arkay;Амулет Аркея;;;;;;;;;;;;;x;
amulet_of_arkay_desc;Один из священных Амулетов Божеств, посвященный Аркею, Богу Смертных.;;;;;;;;;;;;;x;
amulet_of_akatosh;Амулет Акатоша;;;;;;;;;;;;;x;
amulet_of_akatosh_desc;Один из священных Амулетов Божеств, посвященный Акатошу, Дракону Времени.;;;;;;;;;;;;;x;
amulet_of_zenithar;Амулет Зенитара;;;;;;;;;;;;;x;
amulet_of_zenithar_desc;Один из священных Амулетов Божеств, посвященный Зенитару, Богу Торговцев.;;;;;;;;;;;;;x;
amulet_of_julianos;Амулет Джулианоса;;;;;;;;;;;;;x;
amulet_of_julianos_desc;Один из священных Амулетов Богов, посвященный Джулианосу, Богу Мудрости и Логики.;;;;;;;;;;;;;x;
amulet_of_stendarr;Амулет Стендарра;;;;;;;;;;;;;x;
amulet_of_stendarr_desc;Один из Священных амулетов Божеств, посвященный Стендарру, Богу Милосердия и Справедливости.;;;;;;;;;;;;;x;
amulet_of_charitymad;Милость Безумия;;;;;;;;;;;;;x;
amulet_of_charitymad_desc;Дар Безумного Бога для тех, кто ему угодил.;;;;;;;;;;;;;x;
amulet_of_the_ansei;Амулет Ансея;;;;;;;;;;;;;x;
amulet_of_the_ansei_desc;Эти, казалось бы, простые золотые амулеты когда-то были подарены Певцам Меча, известным как Ансеи, Святые Меча. Эти немногочисленные люди могли продемонстрировать Шехай - мощный клинок, созданный из собственной души. Хотя данный амулет и не наделяет других людей этой способностью, он был зачарован так, чтобы усилить концентрацию, восприятие и ловкость своего владельца, позволяя даже простым жителям орудовать так, как если бы они были искусными фехтовальщиками.;;;;;;;;;;;;;x;
amulet_of_cruelty;Жестокое Сердце;;;;;;;;;;;;;x;
amulet_of_cruelty_desc;Безделушка зловещего происхождения, замаскированная под обычный золотой медальон с драгоценными камнями.;;;;;;;;;;;;;x;
amulet_of_sithis;Глаз Ситиса;;;;;;;;;;;;;x;
amulet_of_sithis_desc;Медальон из нефритового камня, который носят ревнители и приверженцы Ситиса, Отца Ужаса.;;;;;;;;;;;;;x;
amulet_of_alessia;Камень Святой Алессии;;;;;;;;;;;;;x;
amulet_of_alessia_desc;Казалось бы, обычный камень, отполированный и установленный в золотой медальон тончайшей работы. Утверждается, что им владела Святая Алессия, Освободительница Человечества и основательница Первой Империи.;;;;;;;;;;;;;x;
amulet_of_forgemaster;Амулет Мастера-Кузнеца;;;;;;;;;;;;;x;
amulet_of_forgemaster_desc;Первый из выкованных в Первой Эре амулетов, созданный мастером-кузнецом из неизвестного Айлейдского города-государства. Длинный список владельцев амулета включает в себя:  королей, кузнецов  и старушек, владевших им на протяжении веков. Хотя большая часть его истории была утеряна.;;;;;;;;;;;;;x;
amulet_of_swords;Ожерелье Мечей;;;;;;;;;;;;;x;
amulet_of_swords_desc;Очарованный серебряный амулет, который защищает своего владельца и повышает его навык владения мечом.;;;;;;;;;;;;;x;
amulet_of_spelldrinker;Амулет - поглотитель заклинаний;;;;;;;;;;;;;x;
amulet_of_spelldrinker_desc;Этот довольно экстравагантный ювелирный амулет традиционно предоставляется в награду ученику при повышении его до подмастерья в рамках иерархии Гильдии Магов, хотя это отнюдь не единственный путь, которым можно получить данное ювелирное изделие.;;;;;;;;;;;;;x;
amulet_of_nord;Древний Нордский Амулет;;;;;;;;;;;;;x;
amulet_of_nord_desc;Старинная и выветрившаяся безделушка из ушедшей эпохи, ценится нордами как символ их истории.;;;;;;;;;;;;;x;
amulet_of_articulation;Амулет Артикуляции;;;;;;;;;;;;;x;
amulet_of_articulation_desc;Этот интригующий амулет зачарован хитрой магией, чтобы повысить навык красноречия у своего носителя.;;;;;;;;;;;;;x;
amulet_of_jiub;Медальон Святого Джиуба;;;;;;;;;;;;;x;
amulet_of_jiub_desc;Изящно сделанный позолоченный амулет, который, как утверждается, когда-то принадлежал Святому Джиубу с Вварденфелла, истребившему Cкальных Наездников.;;;;;;;;;;;;;x;
container_lockbox;Укреплённый Ящик;;;;;;;;;;;;;x;
container_lockbox_desc;Цельнометаллический ящик для сохранения ценностей. Он обеспечивает некоторую защиту от попыток кражи неиспользуемых артефактов.;;;;;;;;;;;;;x;
container_chest;Укреплённый Сундук;;;;;;;;;;;;;x
container_chest_desc;Прочный металлический сундук со сложным тумблерным замком. Он обеспечивает хорошую защиту от попыток кражи неиспользуемых артефактов.;;;;;;;;;;;;;x
container_safe;Сейф;;;;;;;;;;;;;x;
container_safe_desc;Твёрдый, надежный сейф. Он обеспечивает превосходную защиту от попыток кражи неиспользуемых артефактов.;;;;;;;;;;;;;x;
container_exquisite_chest;Изысканный сундук для драгоценностей;;;;;;;;;;;;;x
container_exquisite_chest_desc;Изысканный металлический сундук с набором запирающих механизмов. Он обеспечивает некоторую защиту от попыток кражи неиспользуемых артефактов.;;;;;;;;;;;;;x
map_of_tamriel;Карта Тамриэля;;;;;;;;;;;;;x;
map_of_tamriel_desc;Подробная карта континента Тамриэль.;;;;;;;;;;;;;x;
map_of_akavir;Карта Акавира;;;;;;;;;;;;;x;
map_of_akavir_desc;Подробная карта земель Акавира.;;;;;;;;;;;;;x;
map_of_nirn;Карта Нирна;;;;;;;;;;;;;x;
map_of_nirn_desc;Обобщенная карта Нирна.;;;;;;;;;;;;;x;
map_collection;Коллекция Карт;;;;;;;;;;;;;x;
map_collection_desc;Коллекция из разных подробных карт, различных континентов и земель Нирна.;;;;;;;;;;;;;x;
dwemer_puzzle_cube;Двемерский куб-головоломка;;;;;;;;;;;;;x;
dwemer_puzzle_cube_desc;Сложный куб, созданный древним двемером. Является ли это игрушкой, какой-то головоломкой для тренировки ума, или простым декоративным предметом - тайна, которую двемеры унёсли вместе с собой... куда бы они не отправились.;;;;;;;;;;;;;x;
amulet_of_eastcompany;Кулон Восточной Имперской Компании;;;;;;;;;;;;;x;
amulet_of_eastcompany_desc;Эти кулоны Восточная Имперская Компания предоставляла своим сотрудникам, преуспевшим в своем деле, в 4 Эре они стали коллекционными предметами и больше не выпускаются компанией.;;;;;;;;;;;;;x;
amulet_of_skaal;Амулет Скаала;;;;;;;;;;;;;x;
amulet_of_skaal_desc;Традиционный зачарованный оберег скаалов. Изготовлен из выветрившегося китового уса, выброшенного на побережье Солстхейма и пропитанного защитными заклинаниями. Амулет якобы защищает своего владельца от влияния драконов, даэдра и прочих тёмных существ.;;;;;;;;;;;;;x;
amulet_of_hagraven;Зачарованный Череп Ворожеи;;;;;;;;;;;;;x;
amulet_of_hagraven_desc;"Варварский оберег, которым Ворожея награждает" своих заблудших последователей."";;;;;;;;;;;;;x;
ring_of_erudite;Кольцо Эрудита;;;;;;;;;;;;;x;
ring_of_erudite_desc;Кольцо Эрудита - загадочный артефакт, о котором говорят  почти исключительно лишь таинственные вампирские кланы Тамриэля. Магия наделяет способностями тех, кто носит это кольцо, значительно улучшая их навыки колдовства.;;;;;;;;;;;;;x;
ring_of_beast;Кольцо Зверя;;;;;;;;;;;;;x;
ring_of_beast_desc;Кольцо Зверя мало известно живым, но известно среди вампиров, оно дарует своему владельцу звериную мощь и стойкость.;;;;;;;;;;;;;x;
ring_of_hircine;Кольцо Хирсина;;;;;;;;;;;;;x;
ring_of_hircine_desc;Кольцо Хирсина - даэдрический артефакт, созданный принцем Хирсином. Обычно это гравированное металлическое кольцо, изображающее голову волка. На оборотня, обладающего кольцом не влияют луны или кровожадность, и он может менять свою форму по желанию. Для не-оборотней, кольцо, зачастую, является бесполезным, хотя известно, что оно продлевает жизнь своего владельца.;;;;;;;;;;;;;x;
ring_of_nightweaver;Кольцо Ночного Ткача;;;;;;;;;;;;;x;
ring_of_nightweaver_desc;Эта хитрая вещица улучшает скрытость своего владельца, а также повышает эффективность его заклинаний разрушения. Желанное мастерами скрытости всех типов, кольцо часто попадало в руки тайных агентов и хладнокровных убийц.;;;;;;;;;;;;;x;
ring_of_moon;Кольцо Луны;;;;;;;;;;;;;x;
ring_of_moon_desc;Предмет с неизвестной силой, что для среднестатистического персонажа выглядит чем-то большим, чем обычное серебряное кольцо с тусклым камнем. Однако, если владелец оборотень, то кольцо вибрирует искусной магией, усиливая его свирепость и силу звериного рёва.;;;;;;;;;;;;;x;
ring_of_arcana;Кольцо Волшебства;;;;;;;;;;;;;x;
ring_of_arcana_desc;Зачарованное золотое кольцо со странным белым камнем, который, если присмотреться поближе, кажется наполнен клубящимся дымом.;;;;;;;;;;;;;x;
ring_of_shardbolt;Кольцо Жестоких Летящих Осколков;;;;;;;;;;;;;x;
ring_of_shardbolt_desc;Это простое кольцо несет в себе разрушающее заклинание, которое при активации выпускает болт ледяной магии. Легкий и скромный внешний вид кольца, делает его популярным побочным оружием, особенно для волшебников, которые часто используют его, когда их запасы магии на исходе.;;;;;;;;;;;;;x
ring_of_sunfire;Кольцо Солнечного Огня;;;;;;;;;;;;;x;
ring_of_sunfire_desc;Оно очень ценится охотниками на вампиров, Кольцо Солнечного Огня может уничтожить любого вампира, который его носит, а также защищает охотников на вампиров от болезни, вызывающей вампиризм.;;;;;;;;;;;;;x;
ring_copper;Медное Кольцо;;;;;;;;;;;;;x;
ring_copper_desc;Простое кольцо из меди.;;;;;;;;;;;;;x;
ring_silver;Серебряное Кольцо;;;;;;;;;;;;;x;
ring_silver_desc;Блестящее серебряное кольцо.;;;;;;;;;;;;;x;
ring_gold;Золотое Кольцо;;;;;;;;;;;;;x;
ring_gold_desc;Блестящая кольцо из золота.;;;;;;;;;;;;;x;
ring_of_khajiiti;Кольцо Каджита;;;;;;;;;;;;;x;
ring_of_khajiiti_desc;Кольцо Каджита - древний  даэдрический артефакт, его появление датируется, как минимум, Второй Эрой. Он связан как с Маридией, так и с Мефалой, которые, как известно, даруют кольцо в награду за службу. Говорят, что кольцо делает своего владельца невидимым, тихим и быстрым.;;;;;;;;;;;;;x;
template_new_artifact_name;Образец!;;;;;;;;;;;;;x;
template_new_artifact_name_desc;Это может быть или не быть образцом артефакта.;;;;;;;;;;;;;x;
template_new_artifact_name_superior;Улучшенный Образец!;;;;;;;;;;;;;x;
template_new_artifact_name_superior_desc;Это может быть или не быть образцом артефакта.;;;;;;;;;;;;;x;
template_new_artifact_name_flawless;Совершенный Образец!;;;;;;;;;;;;;x;
template_new_artifact_name_flawless_desc;Это может быть или не быть образцом артефакта.;;;;;;;;;;;;;x;
armor_imperial;Имперская броня;;;;;;;;;;;;;x;
armor_imperial_desc;Набор отличной брони в стиле Имперского Легиона.;;;;;;;;;;;;;x;
armor_imperial_superior;Улучшенная Имперская броня;;;;;;;;;;;;;x;
armor_imperial_superior_desc;Набор отличной брони в стиле Имперского Легиона.;;;;;;;;;;;;;x;
armor_imperial_flawless;Совершенная Имперская броня;;;;;;;;;;;;;x;
armor_imperial_flawless_desc;Набор отличной брони в стиле Имперского Легиона.;;;;;;;;;;;;;x;
armor_elven;Эльфийская броня;;;;;;;;;;;;;x;
armor_elven_desc;Комплект редкой позолоченной эльфийской брони. Отличается от обычной эльфийской брони сложными узорами и позолотой. Такая броня пользуется популярностью не только за свою элегантность, но и за впечатляющие защитные качества, несмотря на тонкую конструкцию.;;;;;;;;;;;;;x;
armor_elven_superior;Эльфийская броня;;;;;;;;;;;;;x;
armor_elven_superior_desc;Комплект редкой позолоченной эльфийской брони. Отличается от обычной эльфийской брони сложными узорами и позолотой. Такая броня пользуется популярностью не только за свою элегантность, но и за впечатляющие защитные качества, несмотря на тонкую конструкцию.;;;;;;;;;;;;;x;
armor_elven_flawless;Эльфийская броня;;;;;;;;;;;;;x;
armor_elven_flawless_desc;Комплект редкой позолоченной эльфийской брони. Отличается от обычной эльфийской брони сложными узорами и позолотой. Такая броня пользуется популярностью не только за свою элегантность, но и за впечатляющие защитные качества, несмотря на тонкую конструкцию.;;;;;;;;;;;;;x;
armor_dwarven;Двемерская броня;;;;;;;;;;;;;x;
armor_dwarven_desc;Набор гномской брони, реликвия исчезнувших двемеров. Несмотря на свой древний возраст, эта броня по-прежнему в великолепном состоянии, что свидетельствует о превосходных технологиях двемеров.;;;;;;;;;;;;;x;
armor_dwarven_superior;Улучшенная двемерская броня;;;;;;;;;;;;;x;
armor_dwarven_superior_desc;Набор гномской брони, реликвия исчезнувших двемеров. Несмотря на свой древний возраст, эта броня по-прежнему в великолепном состоянии, что свидетельствует о превосходных технологиях двемеров.;;;;;;;;;;;;;x;
armor_dwarven_flawless;Совершенная двемерская броня;;;;;;;;;;;;;x;
armor_dwarven_flawless_desc;Набор гномской брони, реликвия исчезнувших двемеров. Несмотря на свой древний возраст, эта броня по-прежнему в великолепном состоянии, что свидетельствует о превосходных технологиях двемеров.;;;;;;;;;;;;;x;
armor_bonemold;Костяной доспех;;;;;;;;;;;;;x;
armor_bonemold_desc;Редкий набор Костяной брони. Эти доспехи ценятся данмерами Морровинда за превосходный баланс комфорта, долговечности и защитных качеств.;;;;;;;;;;;;;x;
armor_bonemold_superior;Улучшенный костяной доспех;;;;;;;;;;;;;x;
armor_bonemold_superior_desc;Редкий набор Костяной брони. Эти доспехи ценятся данмерами Морровинда за превосходный баланс комфорта, долговечности и защитных качеств.;;;;;;;;;;;;;x;
armor_bonemold_flawless;Совершенный костяной доспех;;;;;;;;;;;;;x;
