EKRip79Desc;Кнахатенский грипп беспощадно опустошает острова Квей. Корабли, полные трупов лениво дрейфуют в его заливах и портах, приветствуя горожан обещанием заражения и почти неминуемой гибели. Островитяне-квей не могут определить точную причину эпидемии и способы излечения, многие из них лишились своих жизней в море или отступили вглубь лесистых холмов, где по их мнению, вероятность заболевания ниже.;;;;;;;;;x
EKRip80Desc;Холодная рука смерти, даже более холодная, чем самые промерзлые земли Атморы, охватила северный континент. Целые деревни атморцев погибли от Кнахатенского гриппа, а их окровавленные тела были быстро погребены под бесконечными снежными бурями. Крупнейшие населённые пункты объявили карантин, а стонущие мужчины, женщины и дети уходят в глушь, чтобы умереть, погибнув от воздействия стихии, в надежде защитить свои семьи от инфекции.;;;;;;;;;x
EKRip81Desc;Бодрый воздух Роскреа, когда-то наполненный запахом освежеванных китовых туш, теперь воняет многочисленными жертвами Кнахатенского гриппа. Китобои и рыбаки ищут убежища в своих кораблях, и даже в небольших лодках, и отправляются в море с мыслью,  что они могут переждать эпидемию. Тем, кто остался на суше - повезло меньше, и число погибших резко растёт с каждым днем.;;;;;;;;;x
EKRip82Desc;Беда пришла на Йокуду - осколки затонувшего континента. Кнахатенский грипп достиг берегов её островов, и некогда оживленные торговые порты теперь бездействуют, поскольку толпы йокуданских купцов, моряков и горожан собрались в многочисленных храмах в отчаянной надежде найти исцеление. Местные священники, несмотря на все свои усилия, мало что могут сделать, чтобы остановить волну Кнахатенского гриппа.;;;;;;;;;x
EKRip205Desc;Вы чувствуете себя слабее с каждым днем, и ваши мышцы часто сводит. Вы заболели Болотной гнилью.;;;;;;;;;x
EKRip300Desc;Сила, наконец-то, возвращается к вам, и теперь у вас есть энергия, чтобы вернуться к своему прежнему распорядок дня. Вы пережили Болотную гниль.;;;;;;;;;x
EKRip215Desc;Вы проводите так много времени в уборной, что вас мало кто видит.  Вы чувствуете усталость, жажду, и постоянно страдаете от жидкого стула. Вы заболели холерой.;;;;;;;;;x
EKRip310Desc;Казалось бы, неутолимое чувство жажды, наконец, стихли, как ваши походы в нужник. Вы пережили Холеру.;;;;;;;;;x
EKRip225Desc;Мышцы по всему вашему телу непрерывно дергаются, и даже просто ходить из одного места в другое становится тяжело. Вы заболели Мокрым червём.;;;;;;;;;x
EKRip320Desc;Мышечные спазмы ушли, и вы чувствуете себя гораздо более ловким в ногах. Вы исцелились от Мокрого червя.;;;;;;;;;x
EKRip235Desc;Вы чувствуете себя чрезвычайно слабым, и маленькие волдыри теперь покрывают всё ваше тело. Вы заразились Ведьминой сыпью.;;;;;;;;;x
EKRip330Desc;Волдыри стали постепенно рассасываться, и ваша сила вернулась в нормальное состояние. Вы пережили Ведьмину сыпь.;;;;;;;;;x
EKRip245Desc;Вы чувствуете себя раздражительным и злым, и выходите из себя при малейшем поводе - но Вы не можете понять, почему так поступаете. Вы подхватили Зелёные споры.;;;;;;;;;x
EKRip340Desc;Эмоциональные всплески прекратились, и вы, наконец-то чувствуете себя снова спокойным. Вы выжили после Зелёных спор.;;;;;;;;;x
EKRip255Desc;Практически каждый сустав в вашем теле опух и стал жестким, это делает сам процесс движения болезненном и неуклюжим. Вы заболели Каменной подагрой.;;;;;;;;;x
EKRip350Desc;Скованность и отеки исчезли, а ваша ловкость вернулась. Вы выжили после Каменной подагры.;;;;;;;;;x
EKRip265Desc;Ваш живот терзает усиливающаяся боль, а еду и питье становится очень трудно удержать внутри. Вы заболели Желудочной гнилью.;;;;;;;;;x
EKRip360Desc;Боли в желудке исчезли, и теперь вы можете возобновить свой обычный режим питания, как будто ничего плохого и не было. Вы выжили после Желудочной гнили.;;;;;;;;;x
EKRip275Desc;Головная боль обострилась, и вам становится трудно сосредоточиться на чем-либо. Вы кашляете настолько часто, что болит грудь и вам стало труднее дышать. Вы заболели Ипохондрией.;;;;;;;;;x
EKRip370Desc;Мучительная головная боль прошла, и приступы кашля прекратились. Вы пережили Ипохондрию.;;;;;;;;;x
EVTDESC_RIP_11026;Энергия возвращается к вам, тело все ещё ноет, но болезнь покидает ваше тело. Вы пережили Разжижение мозга.;;;;;;;;;x
EVTDESC_RIP_11027;Вы не знаете, как это произошло, но ваши приступы кашля прекратились, и сыпь прошла. Кажется, вы выжили после Кнахатенского гриппа.;;;;;;;;;x
EVTDESC_RIP_11028;Лихорадочное состояние, в котором вы в последнее время находились, теперь заменяется новой энергией. Постепенно сыпь исчезает. Кровавая чума оказалась не такой уж смертоносной.;;;;;;;;;x
EVTOPTA_RIP_11035;Заклинание Исцеления Болезней.;;;;;;;;;x
EVTOPTA_RIP_11035_TOOLTIP;§Y[From.GetBestName]§! будет использовано целебное заклинание школы Восстановления для  лечения вашего недуга. Этот вариант не стоит каких-либо денег, но его шансы на успех полностью зависят от квалификации врача. Неподходящее заклинание может привести к катастрофическому результату, но грамотно использованная магия Восстановления будет иметь невероятные последствия.;;;;;;;;;x
EVTOPTB_RIP_11035;Зачарованный свиток Исцеления Болезней.;;;;;;;;;x
EVTOPTB_RIP_11035_TOOLTIP;§Y[From.GetBestName]§! купит свиток исцеления для лечения вашего заболевания. Волшебные свитки стоят дорого, но почти никогда не отказывают, не требуя каких-либо особых навыков от врача, кроме элементарной грамотности.;;;;;;;;;x
EVTOPTC_RIP_11035;Зелье Лечения Болезней.;;;;;;;;;x
EVTOPTC_RIP_11035_TOOLTIP;§Y[From.GetBestName]§! сварит зелье Излечения Болезней, чтобы вылечить ваш недуг. Это недорогое решение, которое имеет умеренные шансы на успех для всех, кроме наименее квалифицированных врачей. Это решение умеренно влияет на здоровье и дееспособность [From.GetFirstName].;;;;;;;;;x
EVTOPTD_RIP_11035;Эти процедуры жутко звучат.;;;;;;;;;x
EVTDESC_RIP_11040_1;[FromFrom.GetBestName] стоял(а) примерно в метре перед вами, с обеими поднятыми руками. [FromFrom.GetSheHeCap] использовал(а) на вас целебное заклинание, но не заметил(а) каких-либо эффектов, [FromFrom.GetFirstName] нахмурился и использовал(а) на вас различные заклинания. "Исцеление болезни не удалось", [FromFrom.GetSheHe] говорил(а), "Но я могу укрепить ваше здоровье, что может иметь почти такой же эффект".;;;;;;;;;x
EVTDESC_RIP_11040_2;[FromFrom.GetBestName] стоял(а) примерно в метре перед вами, с обеими поднятыми руками. [FromFrom.GetSheHeCap] использовал(а) на вас целебное заклинание, но не заметил(а) каких-либо эффектов, [FromFrom.GetFirstName] нахмурился и использовал(а) на вас различные заклинания, но похоже безрезультатно. После нескольких часов попыток, [FromFrom.GetSheHe] сказал(а), "Я не понимаю, что пошло не так ", [FromFrom.GetHerHis] повесил(а) голову от стыда.;;;;;;;;;x
EVTDESC_RIP_11040_3;[FromFrom.GetBestName] стоял(а) примерно в метре перед вами, с обеими поднятыми руками. [FromFrom.GetSheHeCap] использовал(а) на вас целебное заклинание,  потом улыбнулся. "Вы чувствуете себя лучше?" - спросил(а) [FromFrom.GetFirstName]. Вы ответили, что да, и [FromFrom.GetSheHe] кивнул(а) в знак одобрения, прежде чем сказать:  "Оказывается, что Излечение Болезни работает отлично".;;;;;;;;;x
EVTDESC_RIP_11040_4;[FromFrom.GetBestName] стоял(а) примерно в метре перед вами, с обеими поднятыми руками. [FromFrom.GetSheHeCap] использовал(а) на вас целебное заклинание ,  потом улыбнулся. "Вы чувствуете себя лучше?" - спросил(а) [FromFrom.GetFirstName]. Через несколько секунд, вы почувствовали себя ещё более больным и стали выглядеть хилым и бледным. "Мне правда очень жаль" -  сказал(а) [FromFrom.GetFirstName]. "Я, кажется, забыл(а), как кастовать Исцеление Болезни и по ошибке использовал(а) Высасывание Выносливости"!;;;;;;;;;x
EVTOPTA_RIP_11040;Спасибо вам, [FromFrom.GetFirstName].;;;;;;;;;x
EVTOPTB_RIP_11040;Я полагаю, что могло быть и хуже...;;;;;;;;;x
EVTOPTC_RIP_11040;Отличная работа, [FromFrom.GetFirstName]!;;;;;;;;;x
EVTOPTD_RIP_11040;По крайней мере, я все ещё существую как личность.;;;;;;;;;x
EVTDESC_RIP_11041_1;[FromFrom.GetBestName] встала(а) перед вами и развернул(а) свиток, покрытый мистическими заклинаниями. [FromFrom.GetSheHeCap] прочитал(а) его вслух и скастовал(а) на вас заклинание. Вам сразу же стало значительно лучше и благодаря целебной силе [FromFrom.GetHerHim] вам даже удалось встать на ноги. "Ах, вы видите? Свиток Исцеления Болезни никогда не терпит неудачу!" сказал(а) [FromFrom.GetFirstName] с улыбкой. "Ну, обычно".;;;;;;;;;x
EVTDESC_RIP_11041_2;[FromFrom.GetBestName] встала(а) перед вами и развернул(а) свиток, покрытый мистическими заклинаниями. [FromFrom.GetSheHeCap] прочитал(а) его вслух и скастовал(а) заклинание, которое призвало гнилую нежить, запах которой вызывал у вас тошноту. Когда вы оба смотрели на эту мерзость, [FromFrom.GetFirstName] пожал(а) плечами "Ох, это был свиток Призыва Ужасного Зомби", сказал(а) [FromFrom.GetSheHe]. "Мне, наверное надо было читать первую страницу ...";;;;;;;;;x
EVTOPTA_RIP_11041;Спасибо за помощь, [FromFrom.GetFirstName]!;;;;;;;;;x
EVTOPTB_RIP_11041;Вы мне отвратительны, [FromFrom.GetFirstName].;;;;;;;;;x
EVTDESC_RIP_11042_1;[FromFrom.GetBestName] передал(а) вам пузырящееся зелье. "Одну болезнь оно вылечит, свежезаваренное и готовое к употреблению!" сказал(а) [FromFrom.GetSheHe]. Вы поднесли бутылку к губам и выпили отвар, сразу почувствовав себя немного лучше. Когда вы поблагодарили [FromFrom.GetHerHim], [FromFrom.GetSheHe] сказал(а) "Пройдёт ещё некоторое время, прежде чем зелье заработает в полную силу, но рано или поздно, вам должно стать лучше".;;;;;;;;;x
EVTDESC_RIP_11042_2;[FromFrom.GetBestName] передал(а) вам пузырящееся зелье. "Одну болезнь оно вылечит, свежезаваренное и готовое к употреблению!" сказал(а) [FromFrom.GetSheHe]. Вы поднесли бутылку к губам и выпили отвар, но не почувствовали никаких изменений. Когда вы спросили у [FromFrom.GetHerHim] почему так произошло, то [FromFrom.GetSheHe] застонал(а) и ответил(а) "Это потому, что я использовал(а) ступку и пестик новичка для такого жизненно важного зелья!";;;;;;;;;x
EVTOPTA_RIP_11042;Моя благодарность, [FromFrom.GetFirstName]!;;;;;;;;;x
EVTOPTB_RIP_11042;Всё могло быть и хуже...;;;;;;;;;x
EVTDESC_RIP_11045_has_typhus;[From.GetTitledName] справедливо считает, что у вас развивается Разжижение мозга. [From.GetSheHeCap] настаивает на том, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_typhus_certain;[From.GetTitledName] утверждает, что [From.GetHerHis] большой врачебный опыт привёл [From.GetHerHim] к явному выводу, о том что у вас развивается Разжижение мозга. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_typhus_sure;[From.GetTitledName] уверен(а), что у вас развивается Разжижение мозга. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_typhus_uncertain;[From.GetTitledName] неуверенно предполагает, что у вас, вероятно развивается Разжижение мозга, или, возможно, просто слабоумие. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_knahaten_flu;[From.GetTitledName] опасается, что вы можете быть инфицированы Кнахатенским гриппом. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_knahaten_flu_certain;[From.GetTitledName] утверждает, что [From.GetHerHis] большой врачебный опыт привёл [From.GetHerHim] к явному выводу, о том что вы заражены Кнахатенским гриппом. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_knahaten_flu_sure;[From.GetTitledName] обеспокоен(а) тем, что вы можете быть инфицированы Кнахатенским гриппом. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_knahaten_flu_uncertain;[From.GetTitledName] нерешительно предполагает, что вы, вероятно, заражены Кнахатенским гриппом. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_measles;[From.GetTitledName] совершенно уверен(а), что вы заболели Кровавой чумой. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям[From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_measles_certain;[From.GetTitledName] утверждает, что [From.GetHerHis] большой врачебный опыт привёл [From.GetHerHim] к явному выводу, о том что вы заражены Кровавой чумой. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_measles_sure;[From.GetTitledName] уверен(а), что вы заболели Кровавой чумой. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_measles_uncertain;[From.GetTitledName] нерешительно предполагает, что вы, вероятно, заражены Кровавой чумой. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_swamp_rot;[From.GetTitledName] совершенно уверен(а), что вы заболели Болотной гнилью. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_swamp_rot_certain;[From.GetTitledName] утверждает, что [From.GetHerHis] большой врачебный опыт привёл [From.GetHerHim] к явному выводу, о том что вы заболели Болотной гнилью. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_swamp_rot_sure;[From.GetTitledName] уверен(а), что вы подхватили Болотную гниль. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_has_swamp_rot_uncertain;[From.GetTitledName] нерешительно предполагает,  что вы, вероятно заражены болотной гнилью, но это не точный диагноз. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_cholera;[From.GetTitledName] совершенно уверен(а), что вы заболели Холерой. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_cholera_certain;[From.GetTitledName] утверждает, что [From.GetHerHis] большой врачебный опыт привёл [From.GetHerHim] к явному выводу, о том что вы больны Холерой. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_cholera_sure;[From.GetTitledName] уверен(а), что вы заболели Холерой. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_cholera_uncertain;[From.GetTitledName] нерешительно предполагает, что вы, вероятно, заражены Холерой. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_dampworm; [From.GetTitledName] совершенно уверен(а), что вы заболели Мокрым червём. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_dampworm_certain;[From.GetTitledName] утверждает, что [From.GetHerHis] большой врачебный опыт привёл [From.GetHerHim] к явному выводу, о том что вы заражены Мокрым червём. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_dampworm_sure;[From.GetTitledName] уверен(а), что вы заболели Мокрым червём. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_dampworm_uncertain;[From.GetTitledName] нерешительно предполагает, что вы, вероятно, заражены Мокрым червём. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_witches_pox;[From.GetTitledName] совершенно уверен(а), что вы заболели Ведьминой сыпью. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_witches_pox_certain;[From.GetTitledName] утверждает, что [From.GetHerHis] большой врачебный опыт привёл [From.GetHerHim] к явному выводу, о том что вы заражены Ведьминой сыпью. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_witches_pox_sure;[From.GetTitledName] уверен(а), что вы заболели Ведьминой сыпью. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_witches_pox_uncertain;[From.GetTitledName] нерешительно предполагает, что вы, вероятно, заражены Ведьминой сыпью. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_greenspore;[From.GetTitledName] совершенно уверен(а), что вы заразились Зелёными спорами. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_greenspore_certain;[From.GetTitledName] утверждает, что [From.GetHerHis] большой врачебный опыт привёл [From.GetHerHim] к явному выводу, о том что вы заражены Зелёными спорами. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_greenspore_sure;[From.GetTitledName] уверен(а), что вы заражены Зелёными спорами. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_greenspore_uncertain;[From.GetTitledName] нерешительно предполагает, что вы, вероятно, заражены Зелёными спорами. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_rockjoint;[From.GetTitledName] совершенно уверен(а), что вы заболели Каменной подагрой. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_rockjoint_certain;[From.GetTitledName] утверждает, что [From.GetHerHis] большой врачебный опыт привёл [From.GetHerHim] к явному выводу, о том что вы заражены Каменной подагрой. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_rockjoint_sure;[From.GetTitledName] уверен(а), что вы заболели Каменной подагрой. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_rockjoint_uncertain;[From.GetTitledName] нерешительно предполагает, что вы, вероятно, заражены Каменной подагрой. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_stomach_rot;[From.GetTitledName] совершенно уверен(а), что вы заболели Желудочной гнилью. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_stomach_rot_certain;[From.GetTitledName] утверждает, что [From.GetHerHis] большой врачебный опыт привёл [From.GetHerHim] к явному выводу, о том что вы заражены Желудочной гнилью. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_stomach_rot_sure;[From.GetTitledName] уверен(а), что вы заболели Желудочной гнилью. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_stomach_rot_uncertain;[From.GetTitledName] нерешительно предполагает, что вы, вероятно, заболели Желудочной гнилью. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_chrondiasis;[From.GetTitledName] совершенно уверен(а), что вы заболели Ипохондрией. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_chrondiasis_certain;[From.GetTitledName] утверждает, что [From.GetHerHis] большой врачебный опыт привёл [From.GetHerHim] к явному выводу, о том что вы заражены Ипохондрией. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_chrondiasis_sure;[From.GetTitledName] уверен(а), что вы заболели Ипохондрией. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11045_chrondiasis_uncertain;[From.GetTitledName] нерешительно предполагает, что вы, вероятно, заражены Ипохондрией. [From.GetSheHeCap] настаивает, чтобы вы следовали инструкциям [From.GetHerHis].;;;;;;;;;x
EVTDESC_RIP_11046_COUGH_1;[FromFrom.GetTitledFirstName] принес(ла) вам чайник с очень горячим травяным чаем, и поручил(а) вам пить не менее пяти чашек этого напитка в день, для лечения кашля.;;;;;;;;;x
EVTDESC_RIP_11046_DIARRHEA_1;[FromFrom.GetTitledFirstName] рекомендует вам: чтобы минимизировать последствия диареи, вы должны съесть много фруктов и свежеиспеченного хлеба.;;;;;;;;;x
EVTDESC_RIP_11046_FATIGUE_1;Чтобы побороть вашу усталость, [FromFrom.GetTitledFirstName] назначил(а) диету, богатую мясом и другими вкусными, и ароматными продуктами питания.;;;;;;;;;x
EVTDESC_RIP_11046_HEADACHE_1;[FromFrom.GetTitledFirstName] предположил(а), что ваша головная боль пройдет, если вы будете спать в полной темноте, пить много воды, избегать громких звуков и плохо сыгранной музыки.;;;;;;;;;x
EVTDESC_RIP_11046_CHESTPAIN_1;Дабы уменьшить вашу боль в груди, [FromFrom.GetTitledFirstName] сказал(а), что будет лучше свести к минимуму стресс, по-возможности не повышать голос и свести к минимуму физические нагрузки.;;;;;;;;;x
EVTDESC_RIP_11046_RASH_1;[FromFrom.GetTitledFirstName] объяснил(а), что для избавления от сыпи будет целесообразно купаться два раза в день, и следить за тем, чтобы никогда повторно не использовать один и тот же кусок мыла. [FromFrom.GetSheHeCap] также указал(а) что нужно каждый день менять одежду на чистую.;;;;;;;;;x
EVTDESC_RIP_11046_ABDOMINALPAIN_1;[FromFrom.GetTitledFirstName], чтобы уменьшить вашу боль в животе, вам следует позаботиться о смене рациона питания и перейти на мягкие, легко усваиваемые продукты и употреблять их неделю, пока боль не утихнет.;;;;;;;;;x
EVTDESC_RIP_11046_VOMITING_1;[FromFrom.GetTitledFirstName] принес(ла) вам стакан кипятка и повелел(а) выпить."Каждый раз, когда вы чувствуете жажду или голод," [FromFrom.GetSheHe] сказал(а), "Вы должны пить кипяченую воду, и только кипяченую воду. Вам также нужно выпивать полный стакан каждый раз, когда вас рвёт.";;;;;;;;;x
EVTDESC_RIP_11046_MALAISE_1;[FromFrom.GetTitledFirstName] посоветовал(а) вам делать зарядку в течение часа, по утрам, перед обедом и вечером, до тех пор, пока ваше недомогание не пройдёт.;;;;;;;;;x
EVTDESC_RIP_11046_CRAMPS_1;В качестве средства борьбы со спазмами, [FromFrom.GetTitledFirstName] рекомендует каждый день массировать затронутые спазмами части тела, до тех пор, пока неприятные ощущения не прекратятся.;;;;;;;;;x
EVTDESC_RIP_11046_FEVER_1;Чтобы снизить температуру, [FromFrom.GetTitledFirstName] закутал(а) вас в тёплый плед и положил(а) на ваш лоб  холодную, мокрую тряпку. [FromFrom.GetSheHe] поручил(а) слуге менять тряпку и воду не реже одного раза в час.;;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_1;[FromFrom.GetTitledFirstName] принес(ла) вам миску грибного супа." Обязательно съешьте всё это," [FromFrom.GetSheHe] сказал(а)." Грибы, использованные в этом супе должны помочь противостоять болезни, как и измельчённый жемчуг, который я посыпал(а) в бульон.";;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_2;[FromFrom.GetTitledFirstName] привел(а) вас к горячей дымящейся ванне, и сказал(а), чтобы вы залезли в ванну. "Погрузитесь в воду до шеи, вытянув вперёд носки и пальцы ног," [FromFrom.GetSheHe] сказал(а) "Принимайте такую ванну трижды в день, до тех пор, пока не пройдут симптомы болезни".;;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_3;[FromFrom.GetTitledFirstName] передал(а) вам сильно изношенный,  отполированный амулет из серебра."Вы можете использовать этот старый Амулет Сопротивления Болезням, который я одолжил(а) у своего друга," [FromFrom.GetSheHe] сказал(а). "Если кто-нибудь спросит об этом, скажите, что получили его не от меня".;;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_4;Чтобы облегчить ваш недуг, [FromFrom.GetTitledFirstName] дал(а) вам горсть перьев ястреба и поручил(а) вам разжевывать их по одному до еды и после каждого приема пищи. "Сырые перья мертвой птицы являются одним из лучших методов лечения болезней," [FromFrom.GetSheHe] заметил(а). "Иронично, не правда ли?";;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_5;Чтобы излечить симптомы, [FromFrom.GetTitledFirstName] принес(ла) вам свежеиспеченный пирог. "Это старый местный рецепт," [FromFrom.GetSheHe] сказал(а)."Пастухи,во время долгой ходьбы, берут его для предотвращения болезней.";;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_6;[FromFrom.GetTitledFirstName] предоставил(а) вам миску крабового супа. "Мне жаль, если выглядит не вкусно," [FromFrom.GetSheHe] прокряхтел(а). "Бульон, смешанный с хитином творит чудеса, но мне не удалось найти какой-либо мягкий панцирь у краба.";;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_7;[FromFrom.GetTitledFirstName] сказал(а), что для борьбы с вашим недугом, вы должны каждый день соблюдать постельный режим. Для этой цели, [FromFrom.GetSheHe] положил(а) вам под голову очень удобную подушку.;;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_8;Чтобы излечить болезнь, [FromFrom.GetTitledFirstName] принес(а) вам пузырящееся зелье и поручил(а) и его выпить. " Это зелье Сопротивления Болезням", которое  изготовил(а) [FromFrom.GetSheHe]. "Оно должно сработать, но пожалуйста, сообщите мне, если вы по-прежнему будете плохо себя чувствовать.";;;;;;;;;x
EVTDESC_RIP_11053_VILLAGE_DRUNKARD;Ваши гонцы сообщают о целителе по имени [recruited_physician_target.GetFullName] из соседней деревни. Несмотря на то, что у [recruited_physician_target.GetSheHe] нет должного образования, но, вероятно, есть проблемы с выпивкой, жители деревни уверяют, что [recruited_physician_target.GetSheHe] может вылечить любую хворь. Несомненно, не будет никаких проблем уговорить целителя присоединиться к вашему двору.;;;;;;;;;x
EVTOPTB_RIP_11053;Нужно рискнуть.;;;;;;;;;x
EVTDESC_RIP_11053_SHIPS_PHYSICIAN;Вам доложили о корабле "Гроза [recruited_physician_target.Religion.GetRandomGodNameCap]", пришвартовавшемся в порту [physician_port_target.GetName]. Капитану корабля служит известный врач [recruited_physician_target.GetFirstNameWithNick]. Если вы предложите золото, [recruited_physician_target.GetSheHe], несомненно, покинет своего нанимателя и будет служить вам!;;;;;;;;;x
EVTOPTC_RIP_11053;Я заплачу любую цену за настоящую помощь.;;;;;;;;;x
EVTDESC_RIP_11053_WISE_DWARF;Ваши гонцы сообщают о блестящем целителе, что живет глубоко в лесах [physician_forest_target.GetName]. Целитель, карлик по имени [recruited_physician_target.GetFirstName], выходит из лесу только в том случае, если в соседних деревушках кому-либо из ребятишек нужна врачебная помощь. Методом кнута и пряника вы можете убедить лекаря перебраться ко двору.;;;;;;;;;x
EVTOPTD_RIP_11053;Этот карлик [recruited_physician_target.GetManWoman], немного странный, но весьма опытный в своем деле!  Приведите [recruited_physician_target.GetHerHis] к моему двору.;;;;;;;;;x
